"","Units","scenario","region","year","value","rundate"
"392","thous","Reference","India",2080,1399320,2024-02-25 19:37:56
"393","thous","Reference","India",2085,1342430,2024-02-25 19:37:56
"394","thous","Reference","India",2090,1280040,2024-02-25 19:37:56
"395","thous","Reference","India",2095,1213760,2024-02-25 19:37:56
"396","thous","Reference","India",2100,1145260,2024-02-25 19:37:56
"397","thous","Reference","Indonesia",1975,130681,2024-02-25 19:37:56
"398","thous","Reference","Indonesia",1990,181413,2024-02-25 19:37:56
"399","thous","Reference","Indonesia",2005,226289,2024-02-25 19:37:56
"400","thous","Reference","Indonesia",2010,241834,2024-02-25 19:37:56
"401","thous","Reference","Indonesia",2015,258383,2024-02-25 19:37:56
"402","thous","Reference","Indonesia",2020,267212,2024-02-25 19:37:56
"403","thous","Reference","Indonesia",2025,273693,2024-02-25 19:37:56
"404","thous","Reference","Indonesia",2030,277985,2024-02-25 19:37:56
"405","thous","Reference","Indonesia",2035,280627,2024-02-25 19:37:56
"406","thous","Reference","Indonesia",2040,281419,2024-02-25 19:37:56
"407","thous","Reference","Indonesia",2045,280295,2024-02-25 19:37:56
"408","thous","Reference","Indonesia",2050,277177,2024-02-25 19:37:56
"409","thous","Reference","Indonesia",2055,272303,2024-02-25 19:37:56
"410","thous","Reference","Indonesia",2060,265840,2024-02-25 19:37:56
"411","thous","Reference","Indonesia",2065,258084,2024-02-25 19:37:56
"412","thous","Reference","Indonesia",2070,249310,2024-02-25 19:37:56
"413","thous","Reference","Indonesia",2075,239717,2024-02-25 19:37:56
"414","thous","Reference","Indonesia",2080,229541,2024-02-25 19:37:56
"415","thous","Reference","Indonesia",2085,218950,2024-02-25 19:37:56
"416","thous","Reference","Indonesia",2090,208109,2024-02-25 19:37:56
"417","thous","Reference","Indonesia",2095,197147,2024-02-25 19:37:56
"418","thous","Reference","Indonesia",2100,186152,2024-02-25 19:37:56
"419","thous","Reference","Japan",1975,112413,2024-02-25 19:37:56
"420","thous","Reference","Japan",1990,124505,2024-02-25 19:37:56
"421","thous","Reference","Japan",2005,128326,2024-02-25 19:37:56
"422","thous","Reference","Japan",2010,128542,2024-02-25 19:37:56
"423","thous","Reference","Japan",2015,127985,2024-02-25 19:37:56
"424","thous","Reference","Japan",2020,127747,2024-02-25 19:37:56
"425","thous","Reference","Japan",2025,127283,2024-02-25 19:37:56
"426","thous","Reference","Japan",2030,126680,2024-02-25 19:37:56
"427","thous","Reference","Japan",2035,125909,2024-02-25 19:37:56
"428","thous","Reference","Japan",2040,125077,2024-02-25 19:37:56
"429","thous","Reference","Japan",2045,124282,2024-02-25 19:37:56
"430","thous","Reference","Japan",2050,123589,2024-02-25 19:37:56
"431","thous","Reference","Japan",2055,123013,2024-02-25 19:37:56
"432","thous","Reference","Japan",2060,122203,2024-02-25 19:37:56
"433","thous","Reference","Japan",2065,120910,2024-02-25 19:37:56
"434","thous","Reference","Japan",2070,119207,2024-02-25 19:37:56
"435","thous","Reference","Japan",2075,117268,2024-02-25 19:37:56
"436","thous","Reference","Japan",2080,115238,2024-02-25 19:37:56
"437","thous","Reference","Japan",2085,113005,2024-02-25 19:37:56
"438","thous","Reference","Japan",2090,110754,2024-02-25 19:37:56
"439","thous","Reference","Japan",2095,108564,2024-02-25 19:37:56
"440","thous","Reference","Japan",2100,106443,2024-02-25 19:37:56
"441","thous","Reference","Mexico",1975,59608,2024-02-25 19:37:56
"442","thous","Reference","Mexico",1990,83943,2024-02-25 19:37:56
"443","thous","Reference","Mexico",2005,106005,2024-02-25 19:37:56
"444","thous","Reference","Mexico",2010,114093,2024-02-25 19:37:56
"445","thous","Reference","Mexico",2015,121858,2024-02-25 19:37:56
"446","thous","Reference","Mexico",2020,126217,2024-02-25 19:37:56
"447","thous","Reference","Mexico",2025,129122,2024-02-25 19:37:56
"448","thous","Reference","Mexico",2030,130866,2024-02-25 19:37:56
"449","thous","Reference","Mexico",2035,131720,2024-02-25 19:37:56
"450","thous","Reference","Mexico",2040,131627,2024-02-25 19:37:56
"451","thous","Reference","Mexico",2045,130578,2024-02-25 19:37:56
"452","thous","Reference","Mexico",2050,128634,2024-02-25 19:37:56
"453","thous","Reference","Mexico",2055,125987,2024-02-25 19:37:56
"454","thous","Reference","Mexico",2060,122748,2024-02-25 19:37:56
"455","thous","Reference","Mexico",2065,119354,2024-02-25 19:37:56
"456","thous","Reference","Mexico",2070,115848,2024-02-25 19:37:56
"457","thous","Reference","Mexico",2075,112275,2024-02-25 19:37:56
"458","thous","Reference","Mexico",2080,108671,2024-02-25 19:37:56
"459","thous","Reference","Mexico",2085,104713,2024-02-25 19:37:56
"460","thous","Reference","Mexico",2090,100467,2024-02-25 19:37:56
"461","thous","Reference","Mexico",2095,95948,2024-02-25 19:37:56
"462","thous","Reference","Mexico",2100,90971,2024-02-25 19:37:56
"463","thous","Reference","Middle East",1975,78298,2024-02-25 19:37:56
"464","thous","Reference","Middle East",1990,133782,2024-02-25 19:37:56
"465","thous","Reference","Middle East",2005,190643,2024-02-25 19:37:56
"466","thous","Reference","Middle East",2010,216724,2024-02-25 19:37:56
"467","thous","Reference","Middle East",2015,240169,2024-02-25 19:37:56
"468","thous","Reference","Middle East",2020,261131,2024-02-25 19:37:56
"469","thous","Reference","Middle East",2025,280457,2024-02-25 19:37:56
"470","thous","Reference","Middle East",2030,297779,2024-02-25 19:37:56
"471","thous","Reference","Middle East",2035,313919,2024-02-25 19:37:56
"472","thous","Reference","Middle East",2040,328436,2024-02-25 19:37:56
"473","thous","Reference","Middle East",2045,340596,2024-02-25 19:37:56
"474","thous","Reference","Middle East",2050,349982,2024-02-25 19:37:56
"475","thous","Reference","Middle East",2055,356807,2024-02-25 19:37:56
"476","thous","Reference","Middle East",2060,361249,2024-02-25 19:37:56
"477","thous","Reference","Middle East",2065,363470,2024-02-25 19:37:56
"478","thous","Reference","Middle East",2070,363472,2024-02-25 19:37:56
"479","thous","Reference","Middle East",2075,361267,2024-02-25 19:37:56
"480","thous","Reference","Middle East",2080,357041,2024-02-25 19:37:56
"481","thous","Reference","Middle East",2085,350830,2024-02-25 19:37:56
"482","thous","Reference","Middle East",2090,342999,2024-02-25 19:37:56
"483","thous","Reference","Middle East",2095,333595,2024-02-25 19:37:56
"484","thous","Reference","Middle East",2100,322582,2024-02-25 19:37:56
"485","thous","Reference","Pakistan",1975,66817,2024-02-25 19:37:56
"486","thous","Reference","Pakistan",1990,107648,2024-02-25 19:37:56
"487","thous","Reference","Pakistan",2005,160304,2024-02-25 19:37:56
"488","thous","Reference","Pakistan",2010,179425,2024-02-25 19:37:56
"489","thous","Reference","Pakistan",2015,199427,2024-02-25 19:37:56
"490","thous","Reference","Pakistan",2020,213848,2024-02-25 19:37:56
"491","thous","Reference","Pakistan",2025,226292,2024-02-25 19:37:56
"492","thous","Reference","Pakistan",2030,236473,2024-02-25 19:37:56
"493","thous","Reference","Pakistan",2035,245206,2024-02-25 19:37:56
"494","thous","Reference","Pakistan",2040,252374,2024-02-25 19:37:56
"495","thous","Reference","Pakistan",2045,257720,2024-02-25 19:37:56
"496","thous","Reference","Pakistan",2050,261049,2024-02-25 19:37:56
"497","thous","Reference","Pakistan",2055,262559,2024-02-25 19:37:56
"498","thous","Reference","Pakistan",2060,262335,2024-02-25 19:37:56
"499","thous","Reference","Pakistan",2065,260776,2024-02-25 19:37:56
"500","thous","Reference","Pakistan",2070,257925,2024-02-25 19:37:56
"501","thous","Reference","Pakistan",2075,253791,2024-02-25 19:37:56
"502","thous","Reference","Pakistan",2080,248454,2024-02-25 19:37:56
"503","thous","Reference","Pakistan",2085,242091,2024-02-25 19:37:56
"504","thous","Reference","Pakistan",2090,234946,2024-02-25 19:37:56
"505","thous","Reference","Pakistan",2095,227246,2024-02-25 19:37:56
"506","thous","Reference","Pakistan",2100,219177,2024-02-25 19:37:56
"507","thous","Reference","Russia",1975,133805,2024-02-25 19:37:56
"508","thous","Reference","Russia",1990,147532,2024-02-25 19:37:56
"509","thous","Reference","Russia",2005,143672,2024-02-25 19:37:56
"510","thous","Reference","Russia",2010,143479,2024-02-25 19:37:56
"511","thous","Reference","Russia",2015,144985,2024-02-25 19:37:56
"512","thous","Reference","Russia",2020,144396,2024-02-25 19:37:56
"513","thous","Reference","Russia",2025,143795,2024-02-25 19:37:56
"514","thous","Reference","Russia",2030,143054,2024-02-25 19:37:56
"515","thous","Reference","Russia",2035,142597,2024-02-25 19:37:56
"516","thous","Reference","Russia",2040,142235,2024-02-25 19:37:56
"517","thous","Reference","Russia",2045,141595,2024-02-25 19:37:56
"518","thous","Reference","Russia",2050,140426,2024-02-25 19:37:56
"519","thous","Reference","Russia",2055,138873,2024-02-25 19:37:56
"520","thous","Reference","Russia",2060,137073,2024-02-25 19:37:56
"521","thous","Reference","Russia",2065,134716,2024-02-25 19:37:56
"522","thous","Reference","Russia",2070,131759,2024-02-25 19:37:56
"523","thous","Reference","Russia",2075,128119,2024-02-25 19:37:56
"524","thous","Reference","Russia",2080,123809,2024-02-25 19:37:56
"525","thous","Reference","Russia",2085,119049,2024-02-25 19:37:56
"526","thous","Reference","Russia",2090,114079,2024-02-25 19:37:56
"527","thous","Reference","Russia",2095,109022,2024-02-25 19:37:56
"528","thous","Reference","Russia",2100,103402,2024-02-25 19:37:56
"529","thous","Reference","South Africa",1975,25195,2024-02-25 19:37:56
"530","thous","Reference","South Africa",1990,36801,2024-02-25 19:37:56
"531","thous","Reference","South Africa",2005,47881,2024-02-25 19:37:56
"532","thous","Reference","South Africa",2010,51217,2024-02-25 19:37:56
"533","thous","Reference","South Africa",2015,55386,2024-02-25 19:37:56
"534","thous","Reference","South Africa",2020,58117,2024-02-25 19:37:56
"535","thous","Reference","South Africa",2025,60749,2024-02-25 19:37:56
"536","thous","Reference","South Africa",2030,62971,2024-02-25 19:37:56
"537","thous","Reference","South Africa",2035,64920,2024-02-25 19:37:56
"538","thous","Reference","South Africa",2040,66577,2024-02-25 19:37:56
"539","thous","Reference","South Africa",2045,67891,2024-02-25 19:37:56
"540","thous","Reference","South Africa",2050,68829,2024-02-25 19:37:56
"541","thous","Reference","South Africa",2055,69338,2024-02-25 19:37:56
"542","thous","Reference","South Africa",2060,69384,2024-02-25 19:37:56
"543","thous","Reference","South Africa",2065,68947,2024-02-25 19:37:56
"544","thous","Reference","South Africa",2070,68023,2024-02-25 19:37:56
"545","thous","Reference","South Africa",2075,66640,2024-02-25 19:37:56
"546","thous","Reference","South Africa",2080,64861,2024-02-25 19:37:56
"547","thous","Reference","South Africa",2085,62765,2024-02-25 19:37:56
"548","thous","Reference","South Africa",2090,60426,2024-02-25 19:37:56
"549","thous","Reference","South Africa",2095,57897,2024-02-25 19:37:56
"550","thous","Reference","South Africa",2100,55223,2024-02-25 19:37:56
"551","thous","Reference","South America_Northern",1975,14351,2024-02-25 19:37:56
"552","thous","Reference","South America_Northern",1990,20897,2024-02-25 19:37:56
"553","thous","Reference","South America_Northern",2005,27881,2024-02-25 19:37:56
"554","thous","Reference","South America_Northern",2010,29952,2024-02-25 19:37:56
"555","thous","Reference","South America_Northern",2015,31669,2024-02-25 19:37:56
"556","thous","Reference","South America_Northern",2020,33385,2024-02-25 19:37:56
"557","thous","Reference","South America_Northern",2025,34851,2024-02-25 19:37:56
"558","thous","Reference","South America_Northern",2030,36047,2024-02-25 19:37:56
"559","thous","Reference","South America_Northern",2035,37023,2024-02-25 19:37:56
"560","thous","Reference","South America_Northern",2040,37741,2024-02-25 19:37:56
"561","thous","Reference","South America_Northern",2045,38192,2024-02-25 19:37:56
"562","thous","Reference","South America_Northern",2050,38385,2024-02-25 19:37:56
"563","thous","Reference","South America_Northern",2055,38359,2024-02-25 19:37:56
"564","thous","Reference","South America_Northern",2060,38125,2024-02-25 19:37:56
"565","thous","Reference","South America_Northern",2065,37695,2024-02-25 19:37:56
"566","thous","Reference","South America_Northern",2070,37076,2024-02-25 19:37:56
"567","thous","Reference","South America_Northern",2075,36280,2024-02-25 19:37:56
"568","thous","Reference","South America_Northern",2080,35322,2024-02-25 19:37:56
"569","thous","Reference","South America_Northern",2085,34193,2024-02-25 19:37:56
"570","thous","Reference","South America_Northern",2090,32821,2024-02-25 19:37:56
"571","thous","Reference","South America_Northern",2095,31255,2024-02-25 19:37:56
"572","thous","Reference","South America_Northern",2100,29546,2024-02-25 19:37:56
"573","thous","Reference","South America_Southern",1975,43634,2024-02-25 19:37:56
"574","thous","Reference","South America_Southern",1990,59775,2024-02-25 19:37:56
"575","thous","Reference","South America_Southern",2005,76253,2024-02-25 19:37:56
"576","thous","Reference","South America_Southern",2010,80757,2024-02-25 19:37:56
"577","thous","Reference","South America_Southern",2015,85623,2024-02-25 19:37:56
"578","thous","Reference","South America_Southern",2020,88303,2024-02-25 19:37:56
"579","thous","Reference","South America_Southern",2025,90039,2024-02-25 19:37:56
"580","thous","Reference","South America_Southern",2030,91003,2024-02-25 19:37:56
"581","thous","Reference","South America_Southern",2035,91394,2024-02-25 19:37:56
"582","thous","Reference","South America_Southern",2040,91180,2024-02-25 19:37:56
"583","thous","Reference","South America_Southern",2045,90352,2024-02-25 19:37:56
"584","thous","Reference","South America_Southern",2050,88946,2024-02-25 19:37:56
"585","thous","Reference","South America_Southern",2055,87075,2024-02-25 19:37:56
"586","thous","Reference","South America_Southern",2060,84793,2024-02-25 19:37:56
"587","thous","Reference","South America_Southern",2065,82340,2024-02-25 19:37:56
"588","thous","Reference","South America_Southern",2070,79727,2024-02-25 19:37:56
"589","thous","Reference","South America_Southern",2075,76940,2024-02-25 19:37:56
"590","thous","Reference","South America_Southern",2080,73992,2024-02-25 19:37:56
"591","thous","Reference","South America_Southern",2085,70869,2024-02-25 19:37:56
"592","thous","Reference","South America_Southern",2090,67574,2024-02-25 19:37:56
"593","thous","Reference","South America_Southern",2095,64082,2024-02-25 19:37:56
"594","thous","Reference","South America_Southern",2100,60438,2024-02-25 19:37:56
"595","thous","Reference","South Asia",1975,110416,2024-02-25 19:37:56
"596","thous","Reference","South Asia",1990,152569,2024-02-25 19:37:56
"597","thous","Reference","South Asia",2005,210948,2024-02-25 19:37:56
"598","thous","Reference","South Asia",2010,225087,2024-02-25 19:37:56
"599","thous","Reference","South Asia",2015,239776,2024-02-25 19:37:56
"600","thous","Reference","South Asia",2020,252769,2024-02-25 19:37:56
"601","thous","Reference","South Asia",2025,263488,2024-02-25 19:37:56
"602","thous","Reference","South Asia",2030,271848,2024-02-25 19:37:56
"603","thous","Reference","South Asia",2035,278420,2024-02-25 19:37:56
"604","thous","Reference","South Asia",2040,282922,2024-02-25 19:37:56
"605","thous","Reference","South Asia",2045,285163,2024-02-25 19:37:56
"606","thous","Reference","South Asia",2050,285104,2024-02-25 19:37:56
"607","thous","Reference","South Asia",2055,283093,2024-02-25 19:37:56
"608","thous","Reference","South Asia",2060,279291,2024-02-25 19:37:56
"609","thous","Reference","South Asia",2065,274353,2024-02-25 19:37:56
"610","thous","Reference","South Asia",2070,268372,2024-02-25 19:37:56
"611","thous","Reference","South Asia",2075,261433,2024-02-25 19:37:56
"612","thous","Reference","South Asia",2080,253651,2024-02-25 19:37:56
"613","thous","Reference","South Asia",2085,245177,2024-02-25 19:37:56
"614","thous","Reference","South Asia",2090,236091,2024-02-25 19:37:56
"615","thous","Reference","South Asia",2095,226569,2024-02-25 19:37:56
"616","thous","Reference","South Asia",2100,216730,2024-02-25 19:37:56
"617","thous","Reference","South Korea",1975,35379,2024-02-25 19:37:56
"618","thous","Reference","South Korea",1990,42918,2024-02-25 19:37:56
"619","thous","Reference","South Korea",2005,48701,2024-02-25 19:37:56
"620","thous","Reference","South Korea",2010,49546,2024-02-25 19:37:56
"621","thous","Reference","South Korea",2015,50823,2024-02-25 19:37:56
"622","thous","Reference","South Korea",2020,51684,2024-02-25 19:37:56
"623","thous","Reference","South Korea",2025,52479,2024-02-25 19:37:56
"624","thous","Reference","South Korea",2030,53155,2024-02-25 19:37:56
"625","thous","Reference","South Korea",2035,53559,2024-02-25 19:37:56
"626","thous","Reference","South Korea",2040,53664,2024-02-25 19:37:56
"627","thous","Reference","South Korea",2045,53515,2024-02-25 19:37:56
"628","thous","Reference","South Korea",2050,53166,2024-02-25 19:37:56
"629","thous","Reference","South Korea",2055,52659,2024-02-25 19:37:56
"630","thous","Reference","South Korea",2060,52044,2024-02-25 19:37:56
"631","thous","Reference","South Korea",2065,51334,2024-02-25 19:37:56
"632","thous","Reference","South Korea",2070,50451,2024-02-25 19:37:56
"633","thous","Reference","South Korea",2075,49384,2024-02-25 19:37:56
"634","thous","Reference","South Korea",2080,48268,2024-02-25 19:37:56
"635","thous","Reference","South Korea",2085,47195,2024-02-25 19:37:56
"636","thous","Reference","South Korea",2090,46152,2024-02-25 19:37:56
"637","thous","Reference","South Korea",2095,45062,2024-02-25 19:37:56
"638","thous","Reference","South Korea",2100,43998,2024-02-25 19:37:56
"639","thous","Reference","Southeast Asia",1975,209955,2024-02-25 19:37:56
"640","thous","Reference","Southeast Asia",1990,290435,2024-02-25 19:37:56
"641","thous","Reference","Southeast Asia",2005,368399,2024-02-25 19:37:56
"642","thous","Reference","Southeast Asia",2010,390297,2024-02-25 19:37:56
"643","thous","Reference","Southeast Asia",2015,412741,2024-02-25 19:37:56
"644","thous","Reference","Southeast Asia",2020,429241,2024-02-25 19:37:56
"645","thous","Reference","Southeast Asia",2025,442065,2024-02-25 19:37:56
"646","thous","Reference","Southeast Asia",2030,451033,2024-02-25 19:37:56
"647","thous","Reference","Southeast Asia",2035,457195,2024-02-25 19:37:56
"648","thous","Reference","Southeast Asia",2040,460255,2024-02-25 19:37:56
"649","thous","Reference","Southeast Asia",2045,460003,2024-02-25 19:37:56
"650","thous","Reference","Southeast Asia",2050,456594,2024-02-25 19:37:56
"651","thous","Reference","Southeast Asia",2055,450612,2024-02-25 19:37:56
"652","thous","Reference","Southeast Asia",2060,442473,2024-02-25 19:37:56
"653","thous","Reference","Southeast Asia",2065,432591,2024-02-25 19:37:56
"654","thous","Reference","Southeast Asia",2070,421165,2024-02-25 19:37:56
"655","thous","Reference","Southeast Asia",2075,408228,2024-02-25 19:37:56
"656","thous","Reference","Southeast Asia",2080,393897,2024-02-25 19:37:56
"657","thous","Reference","Southeast Asia",2085,378290,2024-02-25 19:37:56
"658","thous","Reference","Southeast Asia",2090,361398,2024-02-25 19:37:56
"659","thous","Reference","Southeast Asia",2095,343713,2024-02-25 19:37:56
"660","thous","Reference","Southeast Asia",2100,325413,2024-02-25 19:37:56
"661","thous","Reference","Taiwan",1975,16465,2024-02-25 19:37:56
"662","thous","Reference","Taiwan",1990,20479,2024-02-25 19:37:56
"663","thous","Reference","Taiwan",2005,22706,2024-02-25 19:37:56
"664","thous","Reference","Taiwan",2010,23188,2024-02-25 19:37:56
"665","thous","Reference","Taiwan",2015,23557,2024-02-25 19:37:56
"666","thous","Reference","Taiwan",2020,23557,2024-02-25 19:37:56
"667","thous","Reference","Taiwan",2025,23557,2024-02-25 19:37:56
"668","thous","Reference","Taiwan",2030,23557,2024-02-25 19:37:56
"669","thous","Reference","Taiwan",2035,23557,2024-02-25 19:37:56
"670","thous","Reference","Taiwan",2040,23557,2024-02-25 19:37:56
"671","thous","Reference","Taiwan",2045,23557,2024-02-25 19:37:56
"672","thous","Reference","Taiwan",2050,23557,2024-02-25 19:37:56
"673","thous","Reference","Taiwan",2055,23557,2024-02-25 19:37:56
"674","thous","Reference","Taiwan",2060,23557,2024-02-25 19:37:56
"675","thous","Reference","Taiwan",2065,23557,2024-02-25 19:37:56
"676","thous","Reference","Taiwan",2070,23557,2024-02-25 19:37:56
"677","thous","Reference","Taiwan",2075,23557,2024-02-25 19:37:56
"678","thous","Reference","Taiwan",2080,23557,2024-02-25 19:37:56
"679","thous","Reference","Taiwan",2085,23557,2024-02-25 19:37:56
"680","thous","Reference","Taiwan",2090,23557,2024-02-25 19:37:56
"681","thous","Reference","Taiwan",2095,23557,2024-02-25 19:37:56
"682","thous","Reference","Taiwan",2100,23557,2024-02-25 19:37:56
"683","thous","Reference","USA",1975,222013,2024-02-25 19:37:56
"684","thous","Reference","USA",1990,255627,2024-02-25 19:37:56
"685","thous","Reference","USA",2005,298733,2024-02-25 19:37:56
"686","thous","Reference","USA",2010,312697,2024-02-25 19:37:56
"687","thous","Reference","USA",2015,324365,2024-02-25 19:37:56
"688","thous","Reference","USA",2020,341776,2024-02-25 19:37:56
"689","thous","Reference","USA",2025,361756,2024-02-25 19:37:56
"690","thous","Reference","USA",2030,382783,2024-02-25 19:37:56
"691","thous","Reference","USA",2035,404016,2024-02-25 19:37:56
"692","thous","Reference","USA",2040,425725,2024-02-25 19:37:56
"693","thous","Reference","USA",2045,448116,2024-02-25 19:37:56
"694","thous","Reference","USA",2050,471738,2024-02-25 19:37:56
"695","thous","Reference","USA",2055,496610,2024-02-25 19:37:56
"696","thous","Reference","USA",2060,522733,2024-02-25 19:37:56
"697","thous","Reference","USA",2065,548993,2024-02-25 19:37:56
"698","thous","Reference","USA",2070,575055,2024-02-25 19:37:56
"699","thous","Reference","USA",2075,600847,2024-02-25 19:37:56
"700","thous","Reference","USA",2080,625390,2024-02-25 19:37:56
"701","thous","Reference","USA",2085,648213,2024-02-25 19:37:56
"702","thous","Reference","USA",2090,669398,2024-02-25 19:37:56
"703","thous","Reference","USA",2095,688269,2024-02-25 19:37:56
"704","thous","Reference","USA",2100,704555,2024-02-25 19:37:56
