"","Units","scenario","region","fuel","year","value","rundate"
"148","1975$/GJ","PolicyReference","Africa_Northern","elect_td_trn",2070,12.9968,2024-03-11 09:44:58
"149","1975$/GJ","PolicyReference","Africa_Northern","elect_td_trn",2075,13.0015,2024-03-11 09:44:58
"150","1975$/GJ","PolicyReference","Africa_Northern","elect_td_trn",2080,12.98,2024-03-11 09:44:58
"151","1975$/GJ","PolicyReference","Africa_Northern","elect_td_trn",2085,12.8675,2024-03-11 09:44:58
"152","1975$/GJ","PolicyReference","Africa_Northern","elect_td_trn",2090,12.725,2024-03-11 09:44:58
"153","1975$/GJ","PolicyReference","Africa_Northern","elect_td_trn",2095,12.628,2024-03-11 09:44:58
"154","1975$/GJ","PolicyReference","Africa_Northern","elect_td_trn",2100,12.5352,2024-03-11 09:44:58
"155","1975$/GJ","PolicyReference","Africa_Northern","electricity",1975,5.56866,2024-03-11 09:44:58
"156","1975$/GJ","PolicyReference","Africa_Northern","electricity",1990,6.93388,2024-03-11 09:44:58
"157","1975$/GJ","PolicyReference","Africa_Northern","electricity",2005,6.51445,2024-03-11 09:44:58
"158","1975$/GJ","PolicyReference","Africa_Northern","electricity",2010,8.3469,2024-03-11 09:44:58
"159","1975$/GJ","PolicyReference","Africa_Northern","electricity",2015,8.76119,2024-03-11 09:44:58
"160","1975$/GJ","PolicyReference","Africa_Northern","electricity",2020,8.26418,2024-03-11 09:44:58
"161","1975$/GJ","PolicyReference","Africa_Northern","electricity",2025,9.62749,2024-03-11 09:44:58
"162","1975$/GJ","PolicyReference","Africa_Northern","electricity",2030,8.99148,2024-03-11 09:44:58
"163","1975$/GJ","PolicyReference","Africa_Northern","electricity",2035,8.75926,2024-03-11 09:44:58
"164","1975$/GJ","PolicyReference","Africa_Northern","electricity",2040,8.58028,2024-03-11 09:44:58
"165","1975$/GJ","PolicyReference","Africa_Northern","electricity",2045,8.66511,2024-03-11 09:44:58
"166","1975$/GJ","PolicyReference","Africa_Northern","electricity",2050,8.71711,2024-03-11 09:44:58
