"","Units","scenario","region","subresource","year","value","rundate"
"842","km^3","Reference","Africa_Northern","groundwater grade5",2020,0.110143,2024-02-05 14:02:39
"843","km^3","Reference","Africa_Northern","groundwater grade5",2025,0.167351,2024-02-05 14:02:39
"844","km^3","Reference","Africa_Northern","groundwater grade5",2030,0,2024-02-05 14:02:39
"845","km^3","Reference","Africa_Northern","groundwater grade5",2035,0,2024-02-05 14:02:39
"846","km^3","Reference","Africa_Northern","groundwater grade5",2040,0.00517863,2024-02-05 14:02:39
"847","km^3","Reference","Africa_Northern","groundwater grade5",2045,1.19699114,2024-02-05 14:02:39
"848","km^3","Reference","Africa_Northern","groundwater grade5",2050,1.30223686,2024-02-05 14:02:39
"849","km^3","Reference","Africa_Northern","groundwater grade5",2055,1.35126,2024-02-05 14:02:39
"850","km^3","Reference","Africa_Northern","groundwater grade5",2060,0.412577,2024-02-05 14:02:39
"851","km^3","Reference","Africa_Northern","groundwater grade5",2065,0.00177774,2024-02-05 14:02:39
"852","km^3","Reference","Africa_Northern","groundwater grade5",2070,0.216354,2024-02-05 14:02:39
"853","km^3","Reference","Africa_Northern","groundwater grade5",2075,0.170734,2024-02-05 14:02:39
"854","km^3","Reference","Africa_Northern","groundwater grade5",2080,0,2024-02-05 14:02:39
"855","km^3","Reference","Africa_Northern","groundwater grade5",2085,0,2024-02-05 14:02:39
"856","km^3","Reference","Africa_Northern","groundwater grade5",2090,0,2024-02-05 14:02:39
"857","km^3","Reference","Africa_Northern","groundwater grade5",2095,0,2024-02-05 14:02:39
"858","km^3","Reference","Africa_Northern","groundwater grade5",2100,0,2024-02-05 14:02:39
"859","km^3","Reference","Africa_Northern","groundwater grade6",1975,0,2024-02-05 14:02:39
"860","km^3","Reference","Africa_Northern","groundwater grade6",1990,0,2024-02-05 14:02:39
"861","km^3","Reference","Africa_Northern","groundwater grade6",2005,0,2024-02-05 14:02:39
"862","km^3","Reference","Africa_Northern","groundwater grade6",2010,0,2024-02-05 14:02:39
"863","km^3","Reference","Africa_Northern","groundwater grade6",2015,0,2024-02-05 14:02:39
"864","km^3","Reference","Africa_Northern","groundwater grade6",2020,0.135214,2024-02-05 14:02:39
"865","km^3","Reference","Africa_Northern","groundwater grade6",2025,0.6789335,2024-02-05 14:02:39
"866","km^3","Reference","Africa_Northern","groundwater grade6",2030,0.3621092,2024-02-05 14:02:39
"867","km^3","Reference","Africa_Northern","groundwater grade6",2035,0.4062293,2024-02-05 14:02:39
"868","km^3","Reference","Africa_Northern","groundwater grade6",2040,0.272847,2024-02-05 14:02:39
"869","km^3","Reference","Africa_Northern","groundwater grade6",2045,0.0850501,2024-02-05 14:02:39
"870","km^3","Reference","Africa_Northern","groundwater grade6",2050,1.8380996,2024-02-05 14:02:39
"871","km^3","Reference","Africa_Northern","groundwater grade6",2055,2.7726448,2024-02-05 14:02:39
"872","km^3","Reference","Africa_Northern","groundwater grade6",2060,2.0178858,2024-02-05 14:02:39
"873","km^3","Reference","Africa_Northern","groundwater grade6",2065,0.0708218,2024-02-05 14:02:39
"874","km^3","Reference","Africa_Northern","groundwater grade6",2070,0.21997,2024-02-05 14:02:39
"875","km^3","Reference","Africa_Northern","groundwater grade6",2075,0.293807,2024-02-05 14:02:39
"876","km^3","Reference","Africa_Northern","groundwater grade6",2080,0.291044,2024-02-05 14:02:39
"877","km^3","Reference","Africa_Northern","groundwater grade6",2085,0.0539121,2024-02-05 14:02:39
"878","km^3","Reference","Africa_Northern","groundwater grade6",2090,0,2024-02-05 14:02:39
"879","km^3","Reference","Africa_Northern","groundwater grade6",2095,0,2024-02-05 14:02:39
"880","km^3","Reference","Africa_Northern","groundwater grade6",2100,0,2024-02-05 14:02:39
"881","km^3","Reference","Africa_Northern","groundwater grade7",1975,0,2024-02-05 14:02:39
"882","km^3","Reference","Africa_Northern","groundwater grade7",1990,0,2024-02-05 14:02:39
"883","km^3","Reference","Africa_Northern","groundwater grade7",2005,0,2024-02-05 14:02:39
"884","km^3","Reference","Africa_Northern","groundwater grade7",2010,0,2024-02-05 14:02:39
"885","km^3","Reference","Africa_Northern","groundwater grade7",2015,0,2024-02-05 14:02:39
"886","km^3","Reference","Africa_Northern","groundwater grade7",2020,0.037579,2024-02-05 14:02:39
"887","km^3","Reference","Africa_Northern","groundwater grade7",2025,1.897195,2024-02-05 14:02:39
"888","km^3","Reference","Africa_Northern","groundwater grade7",2030,1.144545,2024-02-05 14:02:39
"889","km^3","Reference","Africa_Northern","groundwater grade7",2035,1.8523917,2024-02-05 14:02:39
"890","km^3","Reference","Africa_Northern","groundwater grade7",2040,2.0878433,2024-02-05 14:02:39
"891","km^3","Reference","Africa_Northern","groundwater grade7",2045,1.7367243,2024-02-05 14:02:39
"892","km^3","Reference","Africa_Northern","groundwater grade7",2050,1.7763361,2024-02-05 14:02:39
"893","km^3","Reference","Africa_Northern","groundwater grade7",2055,2.0348821,2024-02-05 14:02:39
"894","km^3","Reference","Africa_Northern","groundwater grade7",2060,1.4216485,2024-02-05 14:02:39
"895","km^3","Reference","Africa_Northern","groundwater grade7",2065,0.472688,2024-02-05 14:02:39
"896","km^3","Reference","Africa_Northern","groundwater grade7",2070,0,2024-02-05 14:02:39
"897","km^3","Reference","Africa_Northern","groundwater grade7",2075,0.370812,2024-02-05 14:02:39
"898","km^3","Reference","Africa_Northern","groundwater grade7",2080,0.386263,2024-02-05 14:02:39
"899","km^3","Reference","Africa_Northern","groundwater grade7",2085,0.409463,2024-02-05 14:02:39
"900","km^3","Reference","Africa_Northern","groundwater grade7",2090,0,2024-02-05 14:02:39
"901","km^3","Reference","Africa_Northern","groundwater grade7",2095,0,2024-02-05 14:02:39
"902","km^3","Reference","Africa_Northern","groundwater grade7",2100,0,2024-02-05 14:02:39
"903","km^3","Reference","Africa_Northern","groundwater grade8",1975,0,2024-02-05 14:02:39
"904","km^3","Reference","Africa_Northern","groundwater grade8",1990,0,2024-02-05 14:02:39
"905","km^3","Reference","Africa_Northern","groundwater grade8",2005,0,2024-02-05 14:02:39
"906","km^3","Reference","Africa_Northern","groundwater grade8",2010,0,2024-02-05 14:02:39
"907","km^3","Reference","Africa_Northern","groundwater grade8",2015,0,2024-02-05 14:02:39
"908","km^3","Reference","Africa_Northern","groundwater grade8",2020,0.00528887,2024-02-05 14:02:39
"909","km^3","Reference","Africa_Northern","groundwater grade8",2025,2.053514,2024-02-05 14:02:39
"910","km^3","Reference","Africa_Northern","groundwater grade8",2030,1.936061,2024-02-05 14:02:39
"911","km^3","Reference","Africa_Northern","groundwater grade8",2035,2.13290986,2024-02-05 14:02:39
"912","km^3","Reference","Africa_Northern","groundwater grade8",2040,2.4245435,2024-02-05 14:02:39
"913","km^3","Reference","Africa_Northern","groundwater grade8",2045,2.1588897,2024-02-05 14:02:39
"914","km^3","Reference","Africa_Northern","groundwater grade8",2050,1.99184765,2024-02-05 14:02:39
"915","km^3","Reference","Africa_Northern","groundwater grade8",2055,2.124963,2024-02-05 14:02:39
"916","km^3","Reference","Africa_Northern","groundwater grade8",2060,1.9286241,2024-02-05 14:02:39
"917","km^3","Reference","Africa_Northern","groundwater grade8",2065,0.869282,2024-02-05 14:02:39
"918","km^3","Reference","Africa_Northern","groundwater grade8",2070,1.08902,2024-02-05 14:02:39
"919","km^3","Reference","Africa_Northern","groundwater grade8",2075,0.372007,2024-02-05 14:02:39
"920","km^3","Reference","Africa_Northern","groundwater grade8",2080,0.303513,2024-02-05 14:02:39
"921","km^3","Reference","Africa_Northern","groundwater grade8",2085,0.436341,2024-02-05 14:02:39
"922","km^3","Reference","Africa_Northern","groundwater grade8",2090,0,2024-02-05 14:02:39
"923","km^3","Reference","Africa_Northern","groundwater grade8",2095,0.00481919,2024-02-05 14:02:39
"924","km^3","Reference","Africa_Northern","groundwater grade8",2100,0,2024-02-05 14:02:39
"925","km^3","Reference","Africa_Northern","groundwater grade9",1975,0,2024-02-05 14:02:39
"926","km^3","Reference","Africa_Northern","groundwater grade9",1990,0,2024-02-05 14:02:39
"927","km^3","Reference","Africa_Northern","groundwater grade9",2005,0,2024-02-05 14:02:39
"928","km^3","Reference","Africa_Northern","groundwater grade9",2010,0,2024-02-05 14:02:39
"929","km^3","Reference","Africa_Northern","groundwater grade9",2015,0,2024-02-05 14:02:39
"930","km^3","Reference","Africa_Northern","groundwater grade9",2020,0.0139439,2024-02-05 14:02:39
"931","km^3","Reference","Africa_Northern","groundwater grade9",2025,1.261874,2024-02-05 14:02:39
"932","km^3","Reference","Africa_Northern","groundwater grade9",2030,2.263527,2024-02-05 14:02:39
"933","km^3","Reference","Africa_Northern","groundwater grade9",2035,2.492501,2024-02-05 14:02:39
"934","km^3","Reference","Africa_Northern","groundwater grade9",2040,2.68686841,2024-02-05 14:02:39
"935","km^3","Reference","Africa_Northern","groundwater grade9",2045,2.3971285,2024-02-05 14:02:39
"936","km^3","Reference","Africa_Northern","groundwater grade9",2050,2.5400581,2024-02-05 14:02:39
"937","km^3","Reference","Africa_Northern","groundwater grade9",2055,2.7728259,2024-02-05 14:02:39
"938","km^3","Reference","Africa_Northern","groundwater grade9",2060,2.8250904,2024-02-05 14:02:39
"939","km^3","Reference","Africa_Northern","groundwater grade9",2065,1.620053107,2024-02-05 14:02:39
"940","km^3","Reference","Africa_Northern","groundwater grade9",2070,1.7420876,2024-02-05 14:02:39
"941","km^3","Reference","Africa_Northern","groundwater grade9",2075,2.765982,2024-02-05 14:02:39
"942","km^3","Reference","Africa_Northern","groundwater grade9",2080,2.061816,2024-02-05 14:02:39
"943","km^3","Reference","Africa_Northern","groundwater grade9",2085,0.37789323,2024-02-05 14:02:39
"944","km^3","Reference","Africa_Northern","groundwater grade9",2090,0.00281202,2024-02-05 14:02:39
"945","km^3","Reference","Africa_Northern","groundwater grade9",2095,0.00569225,2024-02-05 14:02:39
"946","km^3","Reference","Africa_Northern","groundwater grade9",2100,0,2024-02-05 14:02:39
"947","km^3","Reference","Africa_Northern","runoff",1975,52.726924,2024-02-05 14:02:39
"948","km^3","Reference","Africa_Northern","runoff",1990,26.668557,2024-02-05 14:02:39
"949","km^3","Reference","Africa_Northern","runoff",2005,44.807993,2024-02-05 14:02:39
"950","km^3","Reference","Africa_Northern","runoff",2010,51.263694,2024-02-05 14:02:39
"951","km^3","Reference","Africa_Northern","runoff",2015,53.0323,2024-02-05 14:02:39
"952","km^3","Reference","Africa_Northern","runoff",2020,55.073989,2024-02-05 14:02:39
"953","km^3","Reference","Africa_Northern","runoff",2025,55.531419,2024-02-05 14:02:39
"954","km^3","Reference","Africa_Northern","runoff",2030,55.855897,2024-02-05 14:02:39
"955","km^3","Reference","Africa_Northern","runoff",2035,55.948476,2024-02-05 14:02:39
"956","km^3","Reference","Africa_Northern","runoff",2040,56.152583,2024-02-05 14:02:39
"957","km^3","Reference","Africa_Northern","runoff",2045,56.362467,2024-02-05 14:02:39
"958","km^3","Reference","Africa_Northern","runoff",2050,56.622993,2024-02-05 14:02:39
"959","km^3","Reference","Africa_Northern","runoff",2055,56.90945,2024-02-05 14:02:39
"960","km^3","Reference","Africa_Northern","runoff",2060,57.239037,2024-02-05 14:02:39
"961","km^3","Reference","Africa_Northern","runoff",2065,57.682498,2024-02-05 14:02:39
"962","km^3","Reference","Africa_Northern","runoff",2070,57.952381,2024-02-05 14:02:39
"963","km^3","Reference","Africa_Northern","runoff",2075,58.336514,2024-02-05 14:02:39
"964","km^3","Reference","Africa_Northern","runoff",2080,58.692282,2024-02-05 14:02:39
"965","km^3","Reference","Africa_Northern","runoff",2085,59.100657,2024-02-05 14:02:39
"966","km^3","Reference","Africa_Northern","runoff",2090,59.567414,2024-02-05 14:02:39
"967","km^3","Reference","Africa_Northern","runoff",2095,59.935634,2024-02-05 14:02:39
"968","km^3","Reference","Africa_Northern","runoff",2100,60.417352,2024-02-05 14:02:39
"969","km^3","Reference","Africa_Southern","groundwater grade1",1975,0,2024-02-05 14:02:39
"970","km^3","Reference","Africa_Southern","groundwater grade1",1990,0,2024-02-05 14:02:39
"971","km^3","Reference","Africa_Southern","groundwater grade1",2005,0,2024-02-05 14:02:39
"972","km^3","Reference","Africa_Southern","groundwater grade1",2010,0,2024-02-05 14:02:39
"973","km^3","Reference","Africa_Southern","groundwater grade1",2015,0,2024-02-05 14:02:39
"974","km^3","Reference","Africa_Southern","groundwater grade1",2020,0,2024-02-05 14:02:39
"975","km^3","Reference","Africa_Southern","groundwater grade1",2025,0,2024-02-05 14:02:39
"976","km^3","Reference","Africa_Southern","groundwater grade1",2030,1.84209,2024-02-05 14:02:39
"977","km^3","Reference","Africa_Southern","groundwater grade1",2035,3.63683,2024-02-05 14:02:39
"978","km^3","Reference","Africa_Southern","groundwater grade1",2040,3.09549,2024-02-05 14:02:39
"979","km^3","Reference","Africa_Southern","groundwater grade1",2045,2.35267,2024-02-05 14:02:39
"980","km^3","Reference","Africa_Southern","groundwater grade1",2050,0.173801,2024-02-05 14:02:39
"981","km^3","Reference","Africa_Southern","groundwater grade1",2055,0.172775,2024-02-05 14:02:39
"982","km^3","Reference","Africa_Southern","groundwater grade1",2060,0.382148,2024-02-05 14:02:39
"983","km^3","Reference","Africa_Southern","groundwater grade1",2065,0.613096,2024-02-05 14:02:39
"984","km^3","Reference","Africa_Southern","groundwater grade1",2070,0.877782,2024-02-05 14:02:39
"985","km^3","Reference","Africa_Southern","groundwater grade1",2075,1.08582,2024-02-05 14:02:39
"986","km^3","Reference","Africa_Southern","groundwater grade1",2080,2.221535,2024-02-05 14:02:39
"987","km^3","Reference","Africa_Southern","groundwater grade1",2085,2.67958,2024-02-05 14:02:39
"988","km^3","Reference","Africa_Southern","groundwater grade1",2090,3.07988,2024-02-05 14:02:39
"989","km^3","Reference","Africa_Southern","groundwater grade1",2095,2.96964,2024-02-05 14:02:39
"990","km^3","Reference","Africa_Southern","groundwater grade1",2100,2.552162,2024-02-05 14:02:39
"991","km^3","Reference","Africa_Southern","groundwater grade10",1975,0,2024-02-05 14:02:39
"992","km^3","Reference","Africa_Southern","groundwater grade10",1990,0,2024-02-05 14:02:39
"993","km^3","Reference","Africa_Southern","groundwater grade10",2005,0,2024-02-05 14:02:39
"994","km^3","Reference","Africa_Southern","groundwater grade10",2010,0,2024-02-05 14:02:39
"995","km^3","Reference","Africa_Southern","groundwater grade10",2015,0,2024-02-05 14:02:39
"996","km^3","Reference","Africa_Southern","groundwater grade10",2020,0,2024-02-05 14:02:39
"997","km^3","Reference","Africa_Southern","groundwater grade10",2025,0,2024-02-05 14:02:39
"998","km^3","Reference","Africa_Southern","groundwater grade10",2030,0.0661614,2024-02-05 14:02:39
"999","km^3","Reference","Africa_Southern","groundwater grade10",2035,0.0950044,2024-02-05 14:02:39
"1000","km^3","Reference","Africa_Southern","groundwater grade10",2040,0.080842,2024-02-05 14:02:39
"1001","km^3","Reference","Africa_Southern","groundwater grade10",2045,0.0616481,2024-02-05 14:02:39
"1002","km^3","Reference","Africa_Southern","groundwater grade10",2050,0.064179,2024-02-05 14:02:39
"1003","km^3","Reference","Africa_Southern","groundwater grade10",2055,0.0789334,2024-02-05 14:02:39
"1004","km^3","Reference","Africa_Southern","groundwater grade10",2060,0.0853771,2024-02-05 14:02:39
"1005","km^3","Reference","Africa_Southern","groundwater grade10",2065,0.0724086,2024-02-05 14:02:39
"1006","km^3","Reference","Africa_Southern","groundwater grade10",2070,0.0915071,2024-02-05 14:02:39
"1007","km^3","Reference","Africa_Southern","groundwater grade10",2075,0.149457,2024-02-05 14:02:39
"1008","km^3","Reference","Africa_Southern","groundwater grade10",2080,0.160772,2024-02-05 14:02:39
"1009","km^3","Reference","Africa_Southern","groundwater grade10",2085,0.292303,2024-02-05 14:02:39
"1010","km^3","Reference","Africa_Southern","groundwater grade10",2090,0.44409,2024-02-05 14:02:39
"1011","km^3","Reference","Africa_Southern","groundwater grade10",2095,0,2024-02-05 14:02:39
"1012","km^3","Reference","Africa_Southern","groundwater grade10",2100,0,2024-02-05 14:02:39
"1013","km^3","Reference","Africa_Southern","groundwater grade11",1975,0,2024-02-05 14:02:39
"1014","km^3","Reference","Africa_Southern","groundwater grade11",1990,0,2024-02-05 14:02:39
"1015","km^3","Reference","Africa_Southern","groundwater grade11",2005,0,2024-02-05 14:02:39
"1016","km^3","Reference","Africa_Southern","groundwater grade11",2010,0,2024-02-05 14:02:39
"1017","km^3","Reference","Africa_Southern","groundwater grade11",2015,0,2024-02-05 14:02:39
"1018","km^3","Reference","Africa_Southern","groundwater grade11",2020,0,2024-02-05 14:02:39
"1019","km^3","Reference","Africa_Southern","groundwater grade11",2025,0,2024-02-05 14:02:39
"1020","km^3","Reference","Africa_Southern","groundwater grade11",2030,0,2024-02-05 14:02:39
"1021","km^3","Reference","Africa_Southern","groundwater grade11",2035,0,2024-02-05 14:02:39
"1022","km^3","Reference","Africa_Southern","groundwater grade11",2040,0,2024-02-05 14:02:39
"1023","km^3","Reference","Africa_Southern","groundwater grade11",2045,0,2024-02-05 14:02:39
"1024","km^3","Reference","Africa_Southern","groundwater grade11",2050,0,2024-02-05 14:02:39
"1025","km^3","Reference","Africa_Southern","groundwater grade11",2055,0,2024-02-05 14:02:39
"1026","km^3","Reference","Africa_Southern","groundwater grade11",2060,0,2024-02-05 14:02:39
"1027","km^3","Reference","Africa_Southern","groundwater grade11",2065,0,2024-02-05 14:02:39
"1028","km^3","Reference","Africa_Southern","groundwater grade11",2070,0,2024-02-05 14:02:39
"1029","km^3","Reference","Africa_Southern","groundwater grade11",2075,0,2024-02-05 14:02:39
"1030","km^3","Reference","Africa_Southern","groundwater grade11",2080,0,2024-02-05 14:02:39
"1031","km^3","Reference","Africa_Southern","groundwater grade11",2085,0,2024-02-05 14:02:39
"1032","km^3","Reference","Africa_Southern","groundwater grade11",2090,0,2024-02-05 14:02:39
"1033","km^3","Reference","Africa_Southern","groundwater grade11",2095,0.463248,2024-02-05 14:02:39
"1034","km^3","Reference","Africa_Southern","groundwater grade11",2100,0,2024-02-05 14:02:39
"1035","km^3","Reference","Africa_Southern","groundwater grade12",1975,0,2024-02-05 14:02:39
"1036","km^3","Reference","Africa_Southern","groundwater grade12",1990,0,2024-02-05 14:02:39
"1037","km^3","Reference","Africa_Southern","groundwater grade12",2005,0,2024-02-05 14:02:39
"1038","km^3","Reference","Africa_Southern","groundwater grade12",2010,0,2024-02-05 14:02:39
"1039","km^3","Reference","Africa_Southern","groundwater grade12",2015,0,2024-02-05 14:02:39
"1040","km^3","Reference","Africa_Southern","groundwater grade12",2020,0,2024-02-05 14:02:39
"1041","km^3","Reference","Africa_Southern","groundwater grade12",2025,0,2024-02-05 14:02:39
"1042","km^3","Reference","Africa_Southern","groundwater grade12",2030,0,2024-02-05 14:02:39
"1043","km^3","Reference","Africa_Southern","groundwater grade12",2035,0,2024-02-05 14:02:39
"1044","km^3","Reference","Africa_Southern","groundwater grade12",2040,0,2024-02-05 14:02:39
"1045","km^3","Reference","Africa_Southern","groundwater grade12",2045,0,2024-02-05 14:02:39
"1046","km^3","Reference","Africa_Southern","groundwater grade12",2050,0,2024-02-05 14:02:39
"1047","km^3","Reference","Africa_Southern","groundwater grade12",2055,0,2024-02-05 14:02:39
"1048","km^3","Reference","Africa_Southern","groundwater grade12",2060,0,2024-02-05 14:02:39
"1049","km^3","Reference","Africa_Southern","groundwater grade12",2065,0,2024-02-05 14:02:39
"1050","km^3","Reference","Africa_Southern","groundwater grade12",2070,0,2024-02-05 14:02:39
"1051","km^3","Reference","Africa_Southern","groundwater grade12",2075,0,2024-02-05 14:02:39
"1052","km^3","Reference","Africa_Southern","groundwater grade12",2080,0,2024-02-05 14:02:39
"1053","km^3","Reference","Africa_Southern","groundwater grade12",2085,0,2024-02-05 14:02:39
"1054","km^3","Reference","Africa_Southern","groundwater grade12",2090,0,2024-02-05 14:02:39
"1055","km^3","Reference","Africa_Southern","groundwater grade12",2095,1.16153,2024-02-05 14:02:39
"1056","km^3","Reference","Africa_Southern","groundwater grade12",2100,0,2024-02-05 14:02:39
"1057","km^3","Reference","Africa_Southern","groundwater grade13",1975,0,2024-02-05 14:02:39
"1058","km^3","Reference","Africa_Southern","groundwater grade13",1990,0,2024-02-05 14:02:39
"1059","km^3","Reference","Africa_Southern","groundwater grade13",2005,0,2024-02-05 14:02:39
"1060","km^3","Reference","Africa_Southern","groundwater grade13",2010,0,2024-02-05 14:02:39
"1061","km^3","Reference","Africa_Southern","groundwater grade13",2015,0,2024-02-05 14:02:39
"1062","km^3","Reference","Africa_Southern","groundwater grade13",2020,0,2024-02-05 14:02:39
"1063","km^3","Reference","Africa_Southern","groundwater grade13",2025,0,2024-02-05 14:02:39
"1064","km^3","Reference","Africa_Southern","groundwater grade13",2030,0,2024-02-05 14:02:39
"1065","km^3","Reference","Africa_Southern","groundwater grade13",2035,0,2024-02-05 14:02:39
"1066","km^3","Reference","Africa_Southern","groundwater grade13",2040,0,2024-02-05 14:02:39
"1067","km^3","Reference","Africa_Southern","groundwater grade13",2045,0,2024-02-05 14:02:39
"1068","km^3","Reference","Africa_Southern","groundwater grade13",2050,0,2024-02-05 14:02:39
"1069","km^3","Reference","Africa_Southern","groundwater grade13",2055,0,2024-02-05 14:02:39
"1070","km^3","Reference","Africa_Southern","groundwater grade13",2060,0,2024-02-05 14:02:39
"1071","km^3","Reference","Africa_Southern","groundwater grade13",2065,0,2024-02-05 14:02:39
"1072","km^3","Reference","Africa_Southern","groundwater grade13",2070,0,2024-02-05 14:02:39
"1073","km^3","Reference","Africa_Southern","groundwater grade13",2075,0,2024-02-05 14:02:39
"1074","km^3","Reference","Africa_Southern","groundwater grade13",2080,0,2024-02-05 14:02:39
"1075","km^3","Reference","Africa_Southern","groundwater grade13",2085,0,2024-02-05 14:02:39
"1076","km^3","Reference","Africa_Southern","groundwater grade13",2090,0,2024-02-05 14:02:39
"1077","km^3","Reference","Africa_Southern","groundwater grade13",2095,0.357372,2024-02-05 14:02:39
"1078","km^3","Reference","Africa_Southern","groundwater grade13",2100,0,2024-02-05 14:02:39
"1079","km^3","Reference","Africa_Southern","groundwater grade14",1975,0,2024-02-05 14:02:39
"1080","km^3","Reference","Africa_Southern","groundwater grade14",1990,0,2024-02-05 14:02:39
"1081","km^3","Reference","Africa_Southern","groundwater grade14",2005,0,2024-02-05 14:02:39
"1082","km^3","Reference","Africa_Southern","groundwater grade14",2010,0,2024-02-05 14:02:39
"1083","km^3","Reference","Africa_Southern","groundwater grade14",2015,0,2024-02-05 14:02:39
"1084","km^3","Reference","Africa_Southern","groundwater grade14",2020,0,2024-02-05 14:02:39
"1085","km^3","Reference","Africa_Southern","groundwater grade14",2025,0,2024-02-05 14:02:39
"1086","km^3","Reference","Africa_Southern","groundwater grade14",2030,0,2024-02-05 14:02:39
"1087","km^3","Reference","Africa_Southern","groundwater grade14",2035,0,2024-02-05 14:02:39
"1088","km^3","Reference","Africa_Southern","groundwater grade14",2040,0,2024-02-05 14:02:39
"1089","km^3","Reference","Africa_Southern","groundwater grade14",2045,0,2024-02-05 14:02:39
"1090","km^3","Reference","Africa_Southern","groundwater grade14",2050,0,2024-02-05 14:02:39
"1091","km^3","Reference","Africa_Southern","groundwater grade14",2055,0,2024-02-05 14:02:39
"1092","km^3","Reference","Africa_Southern","groundwater grade14",2060,0,2024-02-05 14:02:39
"1093","km^3","Reference","Africa_Southern","groundwater grade14",2065,0,2024-02-05 14:02:39
"1094","km^3","Reference","Africa_Southern","groundwater grade14",2070,0,2024-02-05 14:02:39
"1095","km^3","Reference","Africa_Southern","groundwater grade14",2075,0,2024-02-05 14:02:39
"1096","km^3","Reference","Africa_Southern","groundwater grade14",2080,0,2024-02-05 14:02:39
"1097","km^3","Reference","Africa_Southern","groundwater grade14",2085,0,2024-02-05 14:02:39
"1098","km^3","Reference","Africa_Southern","groundwater grade14",2090,0,2024-02-05 14:02:39
"1099","km^3","Reference","Africa_Southern","groundwater grade14",2095,0,2024-02-05 14:02:39
"1100","km^3","Reference","Africa_Southern","groundwater grade14",2100,0,2024-02-05 14:02:39
"1101","km^3","Reference","Africa_Southern","groundwater grade15",1975,0,2024-02-05 14:02:39
"1102","km^3","Reference","Africa_Southern","groundwater grade15",1990,0,2024-02-05 14:02:39
"1103","km^3","Reference","Africa_Southern","groundwater grade15",2005,0,2024-02-05 14:02:39
"1104","km^3","Reference","Africa_Southern","groundwater grade15",2010,0,2024-02-05 14:02:39
"1105","km^3","Reference","Africa_Southern","groundwater grade15",2015,0,2024-02-05 14:02:39
"1106","km^3","Reference","Africa_Southern","groundwater grade15",2020,0,2024-02-05 14:02:39
"1107","km^3","Reference","Africa_Southern","groundwater grade15",2025,0,2024-02-05 14:02:39
"1108","km^3","Reference","Africa_Southern","groundwater grade15",2030,0,2024-02-05 14:02:39
"1109","km^3","Reference","Africa_Southern","groundwater grade15",2035,0,2024-02-05 14:02:39
"1110","km^3","Reference","Africa_Southern","groundwater grade15",2040,0,2024-02-05 14:02:39
"1111","km^3","Reference","Africa_Southern","groundwater grade15",2045,0,2024-02-05 14:02:39
"1112","km^3","Reference","Africa_Southern","groundwater grade15",2050,0,2024-02-05 14:02:39
"1113","km^3","Reference","Africa_Southern","groundwater grade15",2055,0,2024-02-05 14:02:39
"1114","km^3","Reference","Africa_Southern","groundwater grade15",2060,0,2024-02-05 14:02:39
"1115","km^3","Reference","Africa_Southern","groundwater grade15",2065,0,2024-02-05 14:02:39
"1116","km^3","Reference","Africa_Southern","groundwater grade15",2070,0,2024-02-05 14:02:39
"1117","km^3","Reference","Africa_Southern","groundwater grade15",2075,0,2024-02-05 14:02:39
"1118","km^3","Reference","Africa_Southern","groundwater grade15",2080,0,2024-02-05 14:02:39
"1119","km^3","Reference","Africa_Southern","groundwater grade15",2085,0,2024-02-05 14:02:39
"1120","km^3","Reference","Africa_Southern","groundwater grade15",2090,0,2024-02-05 14:02:39
"1121","km^3","Reference","Africa_Southern","groundwater grade15",2095,0,2024-02-05 14:02:39
"1122","km^3","Reference","Africa_Southern","groundwater grade15",2100,0.039474,2024-02-05 14:02:39
"1123","km^3","Reference","Africa_Southern","groundwater grade16",1975,0,2024-02-05 14:02:39
"1124","km^3","Reference","Africa_Southern","groundwater grade16",1990,0,2024-02-05 14:02:39
"1125","km^3","Reference","Africa_Southern","groundwater grade16",2005,0,2024-02-05 14:02:39
"1126","km^3","Reference","Africa_Southern","groundwater grade16",2010,0,2024-02-05 14:02:39
"1127","km^3","Reference","Africa_Southern","groundwater grade16",2015,0,2024-02-05 14:02:39
"1128","km^3","Reference","Africa_Southern","groundwater grade16",2020,0,2024-02-05 14:02:39
"1129","km^3","Reference","Africa_Southern","groundwater grade16",2025,0,2024-02-05 14:02:39
"1130","km^3","Reference","Africa_Southern","groundwater grade16",2030,0,2024-02-05 14:02:39
"1131","km^3","Reference","Africa_Southern","groundwater grade16",2035,0,2024-02-05 14:02:39
"1132","km^3","Reference","Africa_Southern","groundwater grade16",2040,0,2024-02-05 14:02:39
"1133","km^3","Reference","Africa_Southern","groundwater grade16",2045,0,2024-02-05 14:02:39
"1134","km^3","Reference","Africa_Southern","groundwater grade16",2050,0,2024-02-05 14:02:39
"1135","km^3","Reference","Africa_Southern","groundwater grade16",2055,0,2024-02-05 14:02:39
"1136","km^3","Reference","Africa_Southern","groundwater grade16",2060,0,2024-02-05 14:02:39
"1137","km^3","Reference","Africa_Southern","groundwater grade16",2065,0,2024-02-05 14:02:39
"1138","km^3","Reference","Africa_Southern","groundwater grade16",2070,0,2024-02-05 14:02:39
"1139","km^3","Reference","Africa_Southern","groundwater grade16",2075,0,2024-02-05 14:02:39
"1140","km^3","Reference","Africa_Southern","groundwater grade16",2080,0,2024-02-05 14:02:39
"1141","km^3","Reference","Africa_Southern","groundwater grade16",2085,0,2024-02-05 14:02:39
