"","Units","scenario","region","sector","year","value","rundate"
"233","MTC","Reference","Africa_Eastern","elec_biomass (conv)",2100,33.0182387,2024-02-05 15:57:01
"234","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2025,0.085858603,2024-02-05 15:57:01
"235","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2030,0.20539317,2024-02-05 15:57:01
"236","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2035,0.319821443,2024-02-05 15:57:01
"237","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2040,0.473061296,2024-02-05 15:57:01
"238","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2045,0.666698719,2024-02-05 15:57:01
"239","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2050,0.886953063,2024-02-05 15:57:01
"240","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2055,1.165231313,2024-02-05 15:57:01
"241","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2060,1.499373451,2024-02-05 15:57:01
"242","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2065,1.896648328,2024-02-05 15:57:01
"243","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2070,2.384593237,2024-02-05 15:57:01
"244","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2075,2.910895544,2024-02-05 15:57:01
"245","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2080,3.505601782,2024-02-05 15:57:01
"246","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2085,4.129052427,2024-02-05 15:57:01
"247","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2090,4.827169103,2024-02-05 15:57:01
"248","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2095,5.659183863,2024-02-05 15:57:01
"249","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2100,6.622139367,2024-02-05 15:57:01
"250","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",1990,0.06314598,2024-02-05 15:57:01
"251","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2005,0.433902,2024-02-05 15:57:01
"252","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2010,0.7183685,2024-02-05 15:57:01
"253","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2015,0.4863912,2024-02-05 15:57:01
"254","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2020,0.7718864,2024-02-05 15:57:01
"255","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2025,1.02354254,2024-02-05 15:57:01
"256","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2030,1.33750792,2024-02-05 15:57:01
"257","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2035,1.60025396,2024-02-05 15:57:01
"258","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2040,1.9318951,2024-02-05 15:57:01
"259","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2045,2.33177562,2024-02-05 15:57:01
"260","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2050,2.77448454,2024-02-05 15:57:01
"261","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2055,3.33613305,2024-02-05 15:57:01
"262","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2060,4.01194885,2024-02-05 15:57:01
"263","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2065,4.816818,2024-02-05 15:57:01
"264","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2070,5.80322295,2024-02-05 15:57:01
"265","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2075,6.84984148,2024-02-05 15:57:01
"266","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2080,7.7465618,2024-02-05 15:57:01
"267","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2085,8.91300151,2024-02-05 15:57:01
"268","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2090,10.23649585,2024-02-05 15:57:01
"269","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2095,11.854053775,2024-02-05 15:57:01
"270","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2100,13.758229403,2024-02-05 15:57:01
"271","MTC","Reference","Africa_Eastern","elec_gas (CC)",2010,0.0015302737,2024-02-05 15:57:01
"272","MTC","Reference","Africa_Eastern","elec_gas (CC)",2015,0.002929048,2024-02-05 15:57:01
"273","MTC","Reference","Africa_Eastern","elec_gas (CC)",2020,0.0239037723,2024-02-05 15:57:01
"274","MTC","Reference","Africa_Eastern","elec_gas (CC)",2025,0.0565428334,2024-02-05 15:57:01
"275","MTC","Reference","Africa_Eastern","elec_gas (CC)",2030,0.1125322414,2024-02-05 15:57:01
"276","MTC","Reference","Africa_Eastern","elec_gas (CC)",2035,0.1781641902,2024-02-05 15:57:01
"277","MTC","Reference","Africa_Eastern","elec_gas (CC)",2040,0.2813103202,2024-02-05 15:57:01
"278","MTC","Reference","Africa_Eastern","elec_gas (CC)",2045,0.4143542534,2024-02-05 15:57:01
"279","MTC","Reference","Africa_Eastern","elec_gas (CC)",2050,0.5686034257,2024-02-05 15:57:01
"280","MTC","Reference","Africa_Eastern","elec_gas (CC)",2055,0.7885785749,2024-02-05 15:57:01
