"","Units","scenario","region","year","value","rundate"
"392","thous","Reference","India",2080,1433650,2024-02-05 15:57:01
"393","thous","Reference","India",2085,1373610,2024-02-05 15:57:01
"394","thous","Reference","India",2090,1309480,2024-02-05 15:57:01
"395","thous","Reference","India",2095,1242920,2024-02-05 15:57:01
"396","thous","Reference","India",2100,1175400,2024-02-05 15:57:01
"397","thous","Reference","Indonesia",1975,130681,2024-02-05 15:57:01
"398","thous","Reference","Indonesia",1990,181413,2024-02-05 15:57:01
"399","thous","Reference","Indonesia",2005,226289,2024-02-05 15:57:01
"400","thous","Reference","Indonesia",2010,241834,2024-02-05 15:57:01
"401","thous","Reference","Indonesia",2015,258383,2024-02-05 15:57:01
"402","thous","Reference","Indonesia",2020,266931,2024-02-05 15:57:01
"403","thous","Reference","Indonesia",2025,272950,2024-02-05 15:57:01
"404","thous","Reference","Indonesia",2030,276481,2024-02-05 15:57:01
"405","thous","Reference","Indonesia",2035,278051,2024-02-05 15:57:01
"406","thous","Reference","Indonesia",2040,277458,2024-02-05 15:57:01
"407","thous","Reference","Indonesia",2045,274654,2024-02-05 15:57:01
"408","thous","Reference","Indonesia",2050,269596,2024-02-05 15:57:01
"409","thous","Reference","Indonesia",2055,262544,2024-02-05 15:57:01
"410","thous","Reference","Indonesia",2060,253736,2024-02-05 15:57:01
"411","thous","Reference","Indonesia",2065,243504,2024-02-05 15:57:01
"412","thous","Reference","Indonesia",2070,232196,2024-02-05 15:57:01
"413","thous","Reference","Indonesia",2075,220132,2024-02-05 15:57:01
"414","thous","Reference","Indonesia",2080,207599,2024-02-05 15:57:01
"415","thous","Reference","Indonesia",2085,194846,2024-02-05 15:57:01
"416","thous","Reference","Indonesia",2090,182083,2024-02-05 15:57:01
"417","thous","Reference","Indonesia",2095,169504,2024-02-05 15:57:01
"418","thous","Reference","Indonesia",2100,157291,2024-02-05 15:57:01
"419","thous","Reference","Japan",1975,112413,2024-02-05 15:57:01
"420","thous","Reference","Japan",1990,124505,2024-02-05 15:57:01
"421","thous","Reference","Japan",2005,128326,2024-02-05 15:57:01
"422","thous","Reference","Japan",2010,128542,2024-02-05 15:57:01
"423","thous","Reference","Japan",2015,127985,2024-02-05 15:57:01
"424","thous","Reference","Japan",2020,126236,2024-02-05 15:57:01
"425","thous","Reference","Japan",2025,123640,2024-02-05 15:57:01
"426","thous","Reference","Japan",2030,120392,2024-02-05 15:57:01
"427","thous","Reference","Japan",2035,116818,2024-02-05 15:57:01
"428","thous","Reference","Japan",2040,113017,2024-02-05 15:57:01
"429","thous","Reference","Japan",2045,109001,2024-02-05 15:57:01
"430","thous","Reference","Japan",2050,104833,2024-02-05 15:57:01
"431","thous","Reference","Japan",2055,100620,2024-02-05 15:57:01
"432","thous","Reference","Japan",2060,96321,2024-02-05 15:57:01
"433","thous","Reference","Japan",2065,91769,2024-02-05 15:57:01
"434","thous","Reference","Japan",2070,87039,2024-02-05 15:57:01
"435","thous","Reference","Japan",2075,82269,2024-02-05 15:57:01
"436","thous","Reference","Japan",2080,77551,2024-02-05 15:57:01
"437","thous","Reference","Japan",2085,72745,2024-02-05 15:57:01
"438","thous","Reference","Japan",2090,67997,2024-02-05 15:57:01
"439","thous","Reference","Japan",2095,63367,2024-02-05 15:57:01
"440","thous","Reference","Japan",2100,58872,2024-02-05 15:57:01
"441","thous","Reference","Mexico",1975,59608,2024-02-05 15:57:01
"442","thous","Reference","Mexico",1990,83943,2024-02-05 15:57:01
"443","thous","Reference","Mexico",2005,106005,2024-02-05 15:57:01
"444","thous","Reference","Mexico",2010,114093,2024-02-05 15:57:01
"445","thous","Reference","Mexico",2015,121858,2024-02-05 15:57:01
"446","thous","Reference","Mexico",2020,127325,2024-02-05 15:57:01
"447","thous","Reference","Mexico",2025,131783,2024-02-05 15:57:01
"448","thous","Reference","Mexico",2030,135089,2024-02-05 15:57:01
"449","thous","Reference","Mexico",2035,137457,2024-02-05 15:57:01
"450","thous","Reference","Mexico",2040,138794,2024-02-05 15:57:01
"451","thous","Reference","Mexico",2045,139076,2024-02-05 15:57:01
"452","thous","Reference","Mexico",2050,138326,2024-02-05 15:57:01
"453","thous","Reference","Mexico",2055,136737,2024-02-05 15:57:01
"454","thous","Reference","Mexico",2060,134429,2024-02-05 15:57:01
"455","thous","Reference","Mexico",2065,131721,2024-02-05 15:57:01
"456","thous","Reference","Mexico",2070,128664,2024-02-05 15:57:01
"457","thous","Reference","Mexico",2075,125300,2024-02-05 15:57:01
"458","thous","Reference","Mexico",2080,121665,2024-02-05 15:57:01
"459","thous","Reference","Mexico",2085,117765,2024-02-05 15:57:01
"460","thous","Reference","Mexico",2090,113641,2024-02-05 15:57:01
"461","thous","Reference","Mexico",2095,109341,2024-02-05 15:57:01
"462","thous","Reference","Mexico",2100,104952,2024-02-05 15:57:01
"463","thous","Reference","Middle East",1975,78298,2024-02-05 15:57:01
"464","thous","Reference","Middle East",1990,133782,2024-02-05 15:57:01
"465","thous","Reference","Middle East",2005,190643,2024-02-05 15:57:01
"466","thous","Reference","Middle East",2010,216724,2024-02-05 15:57:01
"467","thous","Reference","Middle East",2015,240169,2024-02-05 15:57:01
"468","thous","Reference","Middle East",2020,264944,2024-02-05 15:57:01
"469","thous","Reference","Middle East",2025,289912,2024-02-05 15:57:01
"470","thous","Reference","Middle East",2030,314732,2024-02-05 15:57:01
"471","thous","Reference","Middle East",2035,339071,2024-02-05 15:57:01
"472","thous","Reference","Middle East",2040,363091,2024-02-05 15:57:01
"473","thous","Reference","Middle East",2045,386731,2024-02-05 15:57:01
"474","thous","Reference","Middle East",2050,409777,2024-02-05 15:57:01
"475","thous","Reference","Middle East",2055,431726,2024-02-05 15:57:01
"476","thous","Reference","Middle East",2060,452349,2024-02-05 15:57:01
"477","thous","Reference","Middle East",2065,471493,2024-02-05 15:57:01
"478","thous","Reference","Middle East",2070,489468,2024-02-05 15:57:01
"479","thous","Reference","Middle East",2075,506502,2024-02-05 15:57:01
"480","thous","Reference","Middle East",2080,522820,2024-02-05 15:57:01
"481","thous","Reference","Middle East",2085,538614,2024-02-05 15:57:01
"482","thous","Reference","Middle East",2090,553902,2024-02-05 15:57:01
"483","thous","Reference","Middle East",2095,568644,2024-02-05 15:57:01
"484","thous","Reference","Middle East",2100,582792,2024-02-05 15:57:01
"485","thous","Reference","Pakistan",1975,66817,2024-02-05 15:57:01
"486","thous","Reference","Pakistan",1990,107648,2024-02-05 15:57:01
"487","thous","Reference","Pakistan",2005,160304,2024-02-05 15:57:01
"488","thous","Reference","Pakistan",2010,179425,2024-02-05 15:57:01
"489","thous","Reference","Pakistan",2015,199427,2024-02-05 15:57:01
"490","thous","Reference","Pakistan",2020,220641,2024-02-05 15:57:01
"491","thous","Reference","Pakistan",2025,242838,2024-02-05 15:57:01
"492","thous","Reference","Pakistan",2030,265130,2024-02-05 15:57:01
"493","thous","Reference","Pakistan",2035,286738,2024-02-05 15:57:01
"494","thous","Reference","Pakistan",2040,308640,2024-02-05 15:57:01
"495","thous","Reference","Pakistan",2045,331437,2024-02-05 15:57:01
"496","thous","Reference","Pakistan",2050,354739,2024-02-05 15:57:01
"497","thous","Reference","Pakistan",2055,377279,2024-02-05 15:57:01
"498","thous","Reference","Pakistan",2060,398286,2024-02-05 15:57:01
"499","thous","Reference","Pakistan",2065,418260,2024-02-05 15:57:01
"500","thous","Reference","Pakistan",2070,437925,2024-02-05 15:57:01
"501","thous","Reference","Pakistan",2075,457686,2024-02-05 15:57:01
"502","thous","Reference","Pakistan",2080,477609,2024-02-05 15:57:01
"503","thous","Reference","Pakistan",2085,497400,2024-02-05 15:57:01
"504","thous","Reference","Pakistan",2090,516617,2024-02-05 15:57:01
"505","thous","Reference","Pakistan",2095,535236,2024-02-05 15:57:01
"506","thous","Reference","Pakistan",2100,553368,2024-02-05 15:57:01
"507","thous","Reference","Russia",1975,133805,2024-02-05 15:57:01
"508","thous","Reference","Russia",1990,147532,2024-02-05 15:57:01
"509","thous","Reference","Russia",2005,143672,2024-02-05 15:57:01
"510","thous","Reference","Russia",2010,143479,2024-02-05 15:57:01
"511","thous","Reference","Russia",2015,144985,2024-02-05 15:57:01
"512","thous","Reference","Russia",2020,143577,2024-02-05 15:57:01
"513","thous","Reference","Russia",2025,141614,2024-02-05 15:57:01
"514","thous","Reference","Russia",2030,139248,2024-02-05 15:57:01
"515","thous","Reference","Russia",2035,136889,2024-02-05 15:57:01
"516","thous","Reference","Russia",2040,134646,2024-02-05 15:57:01
"517","thous","Reference","Russia",2045,132202,2024-02-05 15:57:01
"518","thous","Reference","Russia",2050,129501,2024-02-05 15:57:01
"519","thous","Reference","Russia",2055,126602,2024-02-05 15:57:01
"520","thous","Reference","Russia",2060,123613,2024-02-05 15:57:01
"521","thous","Reference","Russia",2065,120245,2024-02-05 15:57:01
"522","thous","Reference","Russia",2070,116556,2024-02-05 15:57:01
"523","thous","Reference","Russia",2075,112550,2024-02-05 15:57:01
"524","thous","Reference","Russia",2080,108278,2024-02-05 15:57:01
"525","thous","Reference","Russia",2085,103850,2024-02-05 15:57:01
"526","thous","Reference","Russia",2090,99355,2024-02-05 15:57:01
"527","thous","Reference","Russia",2095,94783,2024-02-05 15:57:01
"528","thous","Reference","Russia",2100,90058,2024-02-05 15:57:01
"529","thous","Reference","South Africa",1975,25195,2024-02-05 15:57:01
"530","thous","Reference","South Africa",1990,36801,2024-02-05 15:57:01
"531","thous","Reference","South Africa",2005,47881,2024-02-05 15:57:01
"532","thous","Reference","South Africa",2010,51217,2024-02-05 15:57:01
"533","thous","Reference","South Africa",2015,55386,2024-02-05 15:57:01
"534","thous","Reference","South Africa",2020,57388,2024-02-05 15:57:01
"535","thous","Reference","South Africa",2025,58861,2024-02-05 15:57:01
"536","thous","Reference","South Africa",2030,59851,2024-02-05 15:57:01
"537","thous","Reference","South Africa",2035,60374,2024-02-05 15:57:01
"538","thous","Reference","South Africa",2040,60503,2024-02-05 15:57:01
"539","thous","Reference","South Africa",2045,60241,2024-02-05 15:57:01
"540","thous","Reference","South Africa",2050,59631,2024-02-05 15:57:01
"541","thous","Reference","South Africa",2055,58769,2024-02-05 15:57:01
"542","thous","Reference","South Africa",2060,57716,2024-02-05 15:57:01
"543","thous","Reference","South Africa",2065,56335,2024-02-05 15:57:01
"544","thous","Reference","South Africa",2070,54664,2024-02-05 15:57:01
"545","thous","Reference","South Africa",2075,52732,2024-02-05 15:57:01
"546","thous","Reference","South Africa",2080,50610,2024-02-05 15:57:01
"547","thous","Reference","South Africa",2085,48363,2024-02-05 15:57:01
"548","thous","Reference","South Africa",2090,46015,2024-02-05 15:57:01
"549","thous","Reference","South Africa",2095,43588,2024-02-05 15:57:01
"550","thous","Reference","South Africa",2100,41104,2024-02-05 15:57:01
"551","thous","Reference","South America_Northern",1975,14351,2024-02-05 15:57:01
"552","thous","Reference","South America_Northern",1990,20897,2024-02-05 15:57:01
"553","thous","Reference","South America_Northern",2005,27881,2024-02-05 15:57:01
"554","thous","Reference","South America_Northern",2010,29952,2024-02-05 15:57:01
"555","thous","Reference","South America_Northern",2015,31669,2024-02-05 15:57:01
"556","thous","Reference","South America_Northern",2020,33630,2024-02-05 15:57:01
"557","thous","Reference","South America_Northern",2025,35330,2024-02-05 15:57:01
"558","thous","Reference","South America_Northern",2030,36706,2024-02-05 15:57:01
"559","thous","Reference","South America_Northern",2035,37814,2024-02-05 15:57:01
"560","thous","Reference","South America_Northern",2040,38637,2024-02-05 15:57:01
"561","thous","Reference","South America_Northern",2045,39168,2024-02-05 15:57:01
"562","thous","Reference","South America_Northern",2050,39409,2024-02-05 15:57:01
"563","thous","Reference","South America_Northern",2055,39392,2024-02-05 15:57:01
"564","thous","Reference","South America_Northern",2060,39132,2024-02-05 15:57:01
"565","thous","Reference","South America_Northern",2065,38630,2024-02-05 15:57:01
"566","thous","Reference","South America_Northern",2070,37901,2024-02-05 15:57:01
"567","thous","Reference","South America_Northern",2075,36967,2024-02-05 15:57:01
"568","thous","Reference","South America_Northern",2080,35862,2024-02-05 15:57:01
"569","thous","Reference","South America_Northern",2085,34618,2024-02-05 15:57:01
"570","thous","Reference","South America_Northern",2090,33271,2024-02-05 15:57:01
"571","thous","Reference","South America_Northern",2095,31847,2024-02-05 15:57:01
"572","thous","Reference","South America_Northern",2100,30372,2024-02-05 15:57:01
"573","thous","Reference","South America_Southern",1975,43634,2024-02-05 15:57:01
"574","thous","Reference","South America_Southern",1990,59775,2024-02-05 15:57:01
"575","thous","Reference","South America_Southern",2005,76253,2024-02-05 15:57:01
"576","thous","Reference","South America_Southern",2010,80757,2024-02-05 15:57:01
"577","thous","Reference","South America_Southern",2015,85623,2024-02-05 15:57:01
"578","thous","Reference","South America_Southern",2020,89648,2024-02-05 15:57:01
"579","thous","Reference","South America_Southern",2025,93159,2024-02-05 15:57:01
"580","thous","Reference","South America_Southern",2030,96040,2024-02-05 15:57:01
"581","thous","Reference","South America_Southern",2035,98357,2024-02-05 15:57:01
"582","thous","Reference","South America_Southern",2040,100128,2024-02-05 15:57:01
"583","thous","Reference","South America_Southern",2045,101339,2024-02-05 15:57:01
"584","thous","Reference","South America_Southern",2050,102019,2024-02-05 15:57:01
"585","thous","Reference","South America_Southern",2055,102206,2024-02-05 15:57:01
"586","thous","Reference","South America_Southern",2060,101918,2024-02-05 15:57:01
"587","thous","Reference","South America_Southern",2065,101353,2024-02-05 15:57:01
"588","thous","Reference","South America_Southern",2070,100550,2024-02-05 15:57:01
"589","thous","Reference","South America_Southern",2075,99545,2024-02-05 15:57:01
"590","thous","Reference","South America_Southern",2080,98398,2024-02-05 15:57:01
"591","thous","Reference","South America_Southern",2085,97126,2024-02-05 15:57:01
"592","thous","Reference","South America_Southern",2090,95799,2024-02-05 15:57:01
"593","thous","Reference","South America_Southern",2095,94438,2024-02-05 15:57:01
"594","thous","Reference","South America_Southern",2100,93074,2024-02-05 15:57:01
"595","thous","Reference","South Asia",1975,110416,2024-02-05 15:57:01
"596","thous","Reference","South Asia",1990,152569,2024-02-05 15:57:01
"597","thous","Reference","South Asia",2005,210948,2024-02-05 15:57:01
"598","thous","Reference","South Asia",2010,225087,2024-02-05 15:57:01
"599","thous","Reference","South Asia",2015,239776,2024-02-05 15:57:01
"600","thous","Reference","South Asia",2020,256150,2024-02-05 15:57:01
"601","thous","Reference","South Asia",2025,271870,2024-02-05 15:57:01
"602","thous","Reference","South Asia",2030,286409,2024-02-05 15:57:01
"603","thous","Reference","South Asia",2035,299720,2024-02-05 15:57:01
"604","thous","Reference","South Asia",2040,311871,2024-02-05 15:57:01
"605","thous","Reference","South Asia",2045,322864,2024-02-05 15:57:01
"606","thous","Reference","South Asia",2050,332635,2024-02-05 15:57:01
"607","thous","Reference","South Asia",2055,340861,2024-02-05 15:57:01
"608","thous","Reference","South Asia",2060,347512,2024-02-05 15:57:01
"609","thous","Reference","South Asia",2065,352985,2024-02-05 15:57:01
"610","thous","Reference","South Asia",2070,357456,2024-02-05 15:57:01
"611","thous","Reference","South Asia",2075,361153,2024-02-05 15:57:01
"612","thous","Reference","South Asia",2080,364121,2024-02-05 15:57:01
"613","thous","Reference","South Asia",2085,366532,2024-02-05 15:57:01
"614","thous","Reference","South Asia",2090,368434,2024-02-05 15:57:01
"615","thous","Reference","South Asia",2095,369939,2024-02-05 15:57:01
"616","thous","Reference","South Asia",2100,370998,2024-02-05 15:57:01
"617","thous","Reference","South Korea",1975,35379,2024-02-05 15:57:01
"618","thous","Reference","South Korea",1990,42918,2024-02-05 15:57:01
"619","thous","Reference","South Korea",2005,48701,2024-02-05 15:57:01
"620","thous","Reference","South Korea",2010,49546,2024-02-05 15:57:01
"621","thous","Reference","South Korea",2015,50823,2024-02-05 15:57:01
"622","thous","Reference","South Korea",2020,51157,2024-02-05 15:57:01
"623","thous","Reference","South Korea",2025,51178,2024-02-05 15:57:01
"624","thous","Reference","South Korea",2030,50855,2024-02-05 15:57:01
"625","thous","Reference","South Korea",2035,50198,2024-02-05 15:57:01
"626","thous","Reference","South Korea",2040,49153,2024-02-05 15:57:01
"627","thous","Reference","South Korea",2045,47717,2024-02-05 15:57:01
"628","thous","Reference","South Korea",2050,45923,2024-02-05 15:57:01
"629","thous","Reference","South Korea",2055,43875,2024-02-05 15:57:01
"630","thous","Reference","South Korea",2060,41681,2024-02-05 15:57:01
"631","thous","Reference","South Korea",2065,39410,2024-02-05 15:57:01
"632","thous","Reference","South Korea",2070,37126,2024-02-05 15:57:01
"633","thous","Reference","South Korea",2075,34876,2024-02-05 15:57:01
"634","thous","Reference","South Korea",2080,32689,2024-02-05 15:57:01
"635","thous","Reference","South Korea",2085,30582,2024-02-05 15:57:01
"636","thous","Reference","South Korea",2090,28574,2024-02-05 15:57:01
"637","thous","Reference","South Korea",2095,26682,2024-02-05 15:57:01
"638","thous","Reference","South Korea",2100,24843,2024-02-05 15:57:01
"639","thous","Reference","Southeast Asia",1975,209955,2024-02-05 15:57:01
"640","thous","Reference","Southeast Asia",1990,290435,2024-02-05 15:57:01
"641","thous","Reference","Southeast Asia",2005,368399,2024-02-05 15:57:01
"642","thous","Reference","Southeast Asia",2010,390297,2024-02-05 15:57:01
"643","thous","Reference","Southeast Asia",2015,412741,2024-02-05 15:57:01
"644","thous","Reference","Southeast Asia",2020,432965,2024-02-05 15:57:01
"645","thous","Reference","Southeast Asia",2025,451011,2024-02-05 15:57:01
"646","thous","Reference","Southeast Asia",2030,466375,2024-02-05 15:57:01
"647","thous","Reference","Southeast Asia",2035,478812,2024-02-05 15:57:01
"648","thous","Reference","Southeast Asia",2040,488569,2024-02-05 15:57:01
"649","thous","Reference","Southeast Asia",2045,495768,2024-02-05 15:57:01
"650","thous","Reference","Southeast Asia",2050,500812,2024-02-05 15:57:01
"651","thous","Reference","Southeast Asia",2055,503689,2024-02-05 15:57:01
"652","thous","Reference","Southeast Asia",2060,504650,2024-02-05 15:57:01
"653","thous","Reference","Southeast Asia",2065,503968,2024-02-05 15:57:01
"654","thous","Reference","Southeast Asia",2070,501993,2024-02-05 15:57:01
"655","thous","Reference","Southeast Asia",2075,498982,2024-02-05 15:57:01
"656","thous","Reference","Southeast Asia",2080,495207,2024-02-05 15:57:01
"657","thous","Reference","Southeast Asia",2085,490957,2024-02-05 15:57:01
"658","thous","Reference","Southeast Asia",2090,486490,2024-02-05 15:57:01
"659","thous","Reference","Southeast Asia",2095,481971,2024-02-05 15:57:01
"660","thous","Reference","Southeast Asia",2100,477433,2024-02-05 15:57:01
"661","thous","Reference","Taiwan",1975,16465,2024-02-05 15:57:01
"662","thous","Reference","Taiwan",1990,20479,2024-02-05 15:57:01
"663","thous","Reference","Taiwan",2005,22706,2024-02-05 15:57:01
"664","thous","Reference","Taiwan",2010,23188,2024-02-05 15:57:01
"665","thous","Reference","Taiwan",2015,23557,2024-02-05 15:57:01
"666","thous","Reference","Taiwan",2020,23557,2024-02-05 15:57:01
"667","thous","Reference","Taiwan",2025,23557,2024-02-05 15:57:01
"668","thous","Reference","Taiwan",2030,23557,2024-02-05 15:57:01
"669","thous","Reference","Taiwan",2035,23557,2024-02-05 15:57:01
"670","thous","Reference","Taiwan",2040,23557,2024-02-05 15:57:01
"671","thous","Reference","Taiwan",2045,23557,2024-02-05 15:57:01
"672","thous","Reference","Taiwan",2050,23557,2024-02-05 15:57:01
"673","thous","Reference","Taiwan",2055,23557,2024-02-05 15:57:01
"674","thous","Reference","Taiwan",2060,23557,2024-02-05 15:57:01
"675","thous","Reference","Taiwan",2065,23557,2024-02-05 15:57:01
"676","thous","Reference","Taiwan",2070,23557,2024-02-05 15:57:01
"677","thous","Reference","Taiwan",2075,23557,2024-02-05 15:57:01
"678","thous","Reference","Taiwan",2080,23557,2024-02-05 15:57:01
"679","thous","Reference","Taiwan",2085,23557,2024-02-05 15:57:01
"680","thous","Reference","Taiwan",2090,23557,2024-02-05 15:57:01
"681","thous","Reference","Taiwan",2095,23557,2024-02-05 15:57:01
"682","thous","Reference","Taiwan",2100,23557,2024-02-05 15:57:01
"683","thous","Reference","USA",1975,222013,2024-02-05 15:57:01
"684","thous","Reference","USA",1990,255627,2024-02-05 15:57:01
"685","thous","Reference","USA",2005,298733,2024-02-05 15:57:01
"686","thous","Reference","USA",2010,312697,2024-02-05 15:57:01
"687","thous","Reference","USA",2015,324365,2024-02-05 15:57:01
"688","thous","Reference","USA",2020,335796,2024-02-05 15:57:01
"689","thous","Reference","USA",2025,346496,2024-02-05 15:57:01
"690","thous","Reference","USA",2030,355657,2024-02-05 15:57:01
"691","thous","Reference","USA",2035,363834,2024-02-05 15:57:01
"692","thous","Reference","USA",2040,370770,2024-02-05 15:57:01
"693","thous","Reference","USA",2045,376224,2024-02-05 15:57:01
"694","thous","Reference","USA",2050,380389,2024-02-05 15:57:01
"695","thous","Reference","USA",2055,383936,2024-02-05 15:57:01
"696","thous","Reference","USA",2060,387045,2024-02-05 15:57:01
"697","thous","Reference","USA",2065,389251,2024-02-05 15:57:01
"698","thous","Reference","USA",2070,390240,2024-02-05 15:57:01
"699","thous","Reference","USA",2075,389712,2024-02-05 15:57:01
"700","thous","Reference","USA",2080,387461,2024-02-05 15:57:01
"701","thous","Reference","USA",2085,383578,2024-02-05 15:57:01
"702","thous","Reference","USA",2090,378353,2024-02-05 15:57:01
"703","thous","Reference","USA",2095,372011,2024-02-05 15:57:01
"704","thous","Reference","USA",2100,364561,2024-02-05 15:57:01
