"","Units","scenario","region","subresource","year","value","rundate"
"2271","km^3","Reference","Argentina","groundwater grade6",2015,0,2024-02-05 15:57:01
"2272","km^3","Reference","Argentina","groundwater grade6",2020,0,2024-02-05 15:57:01
"2273","km^3","Reference","Argentina","groundwater grade6",2025,0,2024-02-05 15:57:01
"2274","km^3","Reference","Argentina","groundwater grade6",2030,0,2024-02-05 15:57:01
"2275","km^3","Reference","Argentina","groundwater grade6",2035,0,2024-02-05 15:57:01
"2276","km^3","Reference","Argentina","groundwater grade6",2040,0,2024-02-05 15:57:01
"2277","km^3","Reference","Argentina","groundwater grade6",2045,0,2024-02-05 15:57:01
"2278","km^3","Reference","Argentina","groundwater grade6",2050,0,2024-02-05 15:57:01
"2279","km^3","Reference","Argentina","groundwater grade6",2055,0,2024-02-05 15:57:01
"2280","km^3","Reference","Argentina","groundwater grade6",2060,0.135969,2024-02-05 15:57:01
"2281","km^3","Reference","Argentina","groundwater grade6",2065,0.246266,2024-02-05 15:57:01
"2282","km^3","Reference","Argentina","groundwater grade6",2070,0.217872,2024-02-05 15:57:01
"2283","km^3","Reference","Argentina","groundwater grade6",2075,0.169638,2024-02-05 15:57:01
"2284","km^3","Reference","Argentina","groundwater grade6",2080,0.123106,2024-02-05 15:57:01
"2285","km^3","Reference","Argentina","groundwater grade6",2085,0.0777675,2024-02-05 15:57:01
"2286","km^3","Reference","Argentina","groundwater grade6",2090,0.03075404,2024-02-05 15:57:01
"2287","km^3","Reference","Argentina","groundwater grade6",2095,0.00237608,2024-02-05 15:57:01
"2288","km^3","Reference","Argentina","groundwater grade6",2100,0.00245943,2024-02-05 15:57:01
"2289","km^3","Reference","Argentina","groundwater grade7",1975,0,2024-02-05 15:57:01
"2290","km^3","Reference","Argentina","groundwater grade7",1990,0,2024-02-05 15:57:01
"2291","km^3","Reference","Argentina","groundwater grade7",2005,0,2024-02-05 15:57:01
"2292","km^3","Reference","Argentina","groundwater grade7",2010,0,2024-02-05 15:57:01
"2293","km^3","Reference","Argentina","groundwater grade7",2015,0,2024-02-05 15:57:01
"2294","km^3","Reference","Argentina","groundwater grade7",2020,0,2024-02-05 15:57:01
"2295","km^3","Reference","Argentina","groundwater grade7",2025,0,2024-02-05 15:57:01
"2296","km^3","Reference","Argentina","groundwater grade7",2030,0,2024-02-05 15:57:01
"2297","km^3","Reference","Argentina","groundwater grade7",2035,0,2024-02-05 15:57:01
"2298","km^3","Reference","Argentina","groundwater grade7",2040,0,2024-02-05 15:57:01
"2299","km^3","Reference","Argentina","groundwater grade7",2045,0,2024-02-05 15:57:01
"2300","km^3","Reference","Argentina","groundwater grade7",2050,0,2024-02-05 15:57:01
"2301","km^3","Reference","Argentina","groundwater grade7",2055,0,2024-02-05 15:57:01
"2302","km^3","Reference","Argentina","groundwater grade7",2060,0,2024-02-05 15:57:01
"2303","km^3","Reference","Argentina","groundwater grade7",2065,0,2024-02-05 15:57:01
"2304","km^3","Reference","Argentina","groundwater grade7",2070,0,2024-02-05 15:57:01
"2305","km^3","Reference","Argentina","groundwater grade7",2075,0,2024-02-05 15:57:01
"2306","km^3","Reference","Argentina","groundwater grade7",2080,0,2024-02-05 15:57:01
"2307","km^3","Reference","Argentina","groundwater grade7",2085,0,2024-02-05 15:57:01
"2308","km^3","Reference","Argentina","groundwater grade7",2090,0,2024-02-05 15:57:01
"2309","km^3","Reference","Argentina","groundwater grade7",2095,0,2024-02-05 15:57:01
"2310","km^3","Reference","Argentina","groundwater grade7",2100,0,2024-02-05 15:57:01
"2311","km^3","Reference","Argentina","groundwater grade8",1975,0,2024-02-05 15:57:01
"2312","km^3","Reference","Argentina","groundwater grade8",1990,0,2024-02-05 15:57:01
"2313","km^3","Reference","Argentina","groundwater grade8",2005,0,2024-02-05 15:57:01
"2314","km^3","Reference","Argentina","groundwater grade8",2010,0,2024-02-05 15:57:01
"2315","km^3","Reference","Argentina","groundwater grade8",2015,0,2024-02-05 15:57:01
"2316","km^3","Reference","Argentina","groundwater grade8",2020,0,2024-02-05 15:57:01
"2317","km^3","Reference","Argentina","groundwater grade8",2025,0,2024-02-05 15:57:01
"2318","km^3","Reference","Argentina","groundwater grade8",2030,0,2024-02-05 15:57:01
"2319","km^3","Reference","Argentina","groundwater grade8",2035,0,2024-02-05 15:57:01
"2320","km^3","Reference","Argentina","groundwater grade8",2040,0,2024-02-05 15:57:01
"2321","km^3","Reference","Argentina","groundwater grade8",2045,0,2024-02-05 15:57:01
"2322","km^3","Reference","Argentina","groundwater grade8",2050,0,2024-02-05 15:57:01
"2323","km^3","Reference","Argentina","groundwater grade8",2055,0,2024-02-05 15:57:01
"2324","km^3","Reference","Argentina","groundwater grade8",2060,0,2024-02-05 15:57:01
"2325","km^3","Reference","Argentina","groundwater grade8",2065,0,2024-02-05 15:57:01
"2326","km^3","Reference","Argentina","groundwater grade8",2070,0,2024-02-05 15:57:01
"2327","km^3","Reference","Argentina","groundwater grade8",2075,0,2024-02-05 15:57:01
"2328","km^3","Reference","Argentina","groundwater grade8",2080,0,2024-02-05 15:57:01
"2329","km^3","Reference","Argentina","groundwater grade8",2085,0,2024-02-05 15:57:01
"2330","km^3","Reference","Argentina","groundwater grade8",2090,0,2024-02-05 15:57:01
"2331","km^3","Reference","Argentina","groundwater grade8",2095,0,2024-02-05 15:57:01
"2332","km^3","Reference","Argentina","groundwater grade8",2100,0,2024-02-05 15:57:01
"2333","km^3","Reference","Argentina","groundwater grade9",1975,0,2024-02-05 15:57:01
"2334","km^3","Reference","Argentina","groundwater grade9",1990,0,2024-02-05 15:57:01
"2335","km^3","Reference","Argentina","groundwater grade9",2005,0,2024-02-05 15:57:01
"2336","km^3","Reference","Argentina","groundwater grade9",2010,0,2024-02-05 15:57:01
"2337","km^3","Reference","Argentina","groundwater grade9",2015,0,2024-02-05 15:57:01
"2338","km^3","Reference","Argentina","groundwater grade9",2020,0,2024-02-05 15:57:01
"2339","km^3","Reference","Argentina","groundwater grade9",2025,0,2024-02-05 15:57:01
"2340","km^3","Reference","Argentina","groundwater grade9",2030,0,2024-02-05 15:57:01
"2341","km^3","Reference","Argentina","groundwater grade9",2035,0,2024-02-05 15:57:01
"2342","km^3","Reference","Argentina","groundwater grade9",2040,0,2024-02-05 15:57:01
"2343","km^3","Reference","Argentina","groundwater grade9",2045,0,2024-02-05 15:57:01
"2344","km^3","Reference","Argentina","groundwater grade9",2050,0,2024-02-05 15:57:01
"2345","km^3","Reference","Argentina","groundwater grade9",2055,0,2024-02-05 15:57:01
"2346","km^3","Reference","Argentina","groundwater grade9",2060,0,2024-02-05 15:57:01
"2347","km^3","Reference","Argentina","groundwater grade9",2065,0,2024-02-05 15:57:01
"2348","km^3","Reference","Argentina","groundwater grade9",2070,0,2024-02-05 15:57:01
"2349","km^3","Reference","Argentina","groundwater grade9",2075,0,2024-02-05 15:57:01
"2350","km^3","Reference","Argentina","groundwater grade9",2080,0,2024-02-05 15:57:01
"2351","km^3","Reference","Argentina","groundwater grade9",2085,0,2024-02-05 15:57:01
"2352","km^3","Reference","Argentina","groundwater grade9",2090,0,2024-02-05 15:57:01
"2353","km^3","Reference","Argentina","groundwater grade9",2095,0,2024-02-05 15:57:01
"2354","km^3","Reference","Argentina","groundwater grade9",2100,0,2024-02-05 15:57:01
"2355","km^3","Reference","Argentina","runoff",1975,20.499383,2024-02-05 15:57:01
"2356","km^3","Reference","Argentina","runoff",1990,8.4957352,2024-02-05 15:57:01
"2357","km^3","Reference","Argentina","runoff",2005,10.7798751,2024-02-05 15:57:01
"2358","km^3","Reference","Argentina","runoff",2010,12.0225981,2024-02-05 15:57:01
"2359","km^3","Reference","Argentina","runoff",2015,12.9623221,2024-02-05 15:57:01
"2360","km^3","Reference","Argentina","runoff",2020,13.1918951,2024-02-05 15:57:01
"2361","km^3","Reference","Argentina","runoff",2025,14.0219327,2024-02-05 15:57:01
"2362","km^3","Reference","Argentina","runoff",2030,14.7064835,2024-02-05 15:57:01
"2363","km^3","Reference","Argentina","runoff",2035,15.2491286,2024-02-05 15:57:01
"2364","km^3","Reference","Argentina","runoff",2040,15.7126258,2024-02-05 15:57:01
"2365","km^3","Reference","Argentina","runoff",2045,16.073923,2024-02-05 15:57:01
"2366","km^3","Reference","Argentina","runoff",2050,16.3622546,2024-02-05 15:57:01
"2367","km^3","Reference","Argentina","runoff",2055,16.5614725,2024-02-05 15:57:01
"2368","km^3","Reference","Argentina","runoff",2060,16.6452362,2024-02-05 15:57:01
"2369","km^3","Reference","Argentina","runoff",2065,16.7225333,2024-02-05 15:57:01
"2370","km^3","Reference","Argentina","runoff",2070,16.7045302,2024-02-05 15:57:01
"2371","km^3","Reference","Argentina","runoff",2075,16.6379868,2024-02-05 15:57:01
"2372","km^3","Reference","Argentina","runoff",2080,16.5485486,2024-02-05 15:57:01
"2373","km^3","Reference","Argentina","runoff",2085,16.4363191,2024-02-05 15:57:01
"2374","km^3","Reference","Argentina","runoff",2090,16.3036849,2024-02-05 15:57:01
"2375","km^3","Reference","Argentina","runoff",2095,16.1285705,2024-02-05 15:57:01
"2376","km^3","Reference","Argentina","runoff",2100,15.9253249,2024-02-05 15:57:01
"2377","km^3","Reference","Australia_NZ","groundwater grade hist",1975,0,2024-02-05 15:57:01
"2378","km^3","Reference","Australia_NZ","groundwater grade hist",1990,0,2024-02-05 15:57:01
"2379","km^3","Reference","Australia_NZ","groundwater grade hist",2005,0.000644107,2024-02-05 15:57:01
"2380","km^3","Reference","Australia_NZ","groundwater grade hist",2010,9.0378088e-06,2024-02-05 15:57:01
"2381","km^3","Reference","Australia_NZ","groundwater grade hist",2015,0.0544985,2024-02-05 15:57:01
"2382","km^3","Reference","Australia_NZ","groundwater grade hist",2020,0.0239952486,2024-02-05 15:57:01
"2383","km^3","Reference","Australia_NZ","groundwater grade hist",2025,0.0114551635,2024-02-05 15:57:01
"2384","km^3","Reference","Australia_NZ","groundwater grade hist",2030,0.0044055848,2024-02-05 15:57:01
"2385","km^3","Reference","Australia_NZ","groundwater grade hist",2035,0.0032649733,2024-02-05 15:57:01
"2386","km^3","Reference","Australia_NZ","groundwater grade hist",2040,0.00274484637,2024-02-05 15:57:01
"2387","km^3","Reference","Australia_NZ","groundwater grade hist",2045,0.00335743804,2024-02-05 15:57:01
"2388","km^3","Reference","Australia_NZ","groundwater grade hist",2050,0.00244210329,2024-02-05 15:57:01
"2389","km^3","Reference","Australia_NZ","groundwater grade hist",2055,0.00274628921,2024-02-05 15:57:01
"2390","km^3","Reference","Australia_NZ","groundwater grade hist",2060,0.00238809808,2024-02-05 15:57:01
"2391","km^3","Reference","Australia_NZ","groundwater grade hist",2065,0.0019202527,2024-02-05 15:57:01
"2392","km^3","Reference","Australia_NZ","groundwater grade hist",2070,0.00135974915,2024-02-05 15:57:01
"2393","km^3","Reference","Australia_NZ","groundwater grade hist",2075,0.00083541738,2024-02-05 15:57:01
"2394","km^3","Reference","Australia_NZ","groundwater grade hist",2080,0,2024-02-05 15:57:01
"2395","km^3","Reference","Australia_NZ","groundwater grade hist",2085,0,2024-02-05 15:57:01
"2396","km^3","Reference","Australia_NZ","groundwater grade hist",2090,0,2024-02-05 15:57:01
"2397","km^3","Reference","Australia_NZ","groundwater grade hist",2095,0,2024-02-05 15:57:01
"2398","km^3","Reference","Australia_NZ","groundwater grade hist",2100,0,2024-02-05 15:57:01
"2399","km^3","Reference","Australia_NZ","groundwater grade10",1975,0,2024-02-05 15:57:01
"2400","km^3","Reference","Australia_NZ","groundwater grade10",1990,0,2024-02-05 15:57:01
"2401","km^3","Reference","Australia_NZ","groundwater grade10",2005,0,2024-02-05 15:57:01
"2402","km^3","Reference","Australia_NZ","groundwater grade10",2010,0,2024-02-05 15:57:01
"2403","km^3","Reference","Australia_NZ","groundwater grade10",2015,0,2024-02-05 15:57:01
"2404","km^3","Reference","Australia_NZ","groundwater grade10",2020,0,2024-02-05 15:57:01
"2405","km^3","Reference","Australia_NZ","groundwater grade10",2025,0,2024-02-05 15:57:01
"2406","km^3","Reference","Australia_NZ","groundwater grade10",2030,0,2024-02-05 15:57:01
"2407","km^3","Reference","Australia_NZ","groundwater grade10",2035,0,2024-02-05 15:57:01
"2408","km^3","Reference","Australia_NZ","groundwater grade10",2040,0,2024-02-05 15:57:01
"2409","km^3","Reference","Australia_NZ","groundwater grade10",2045,0,2024-02-05 15:57:01
"2410","km^3","Reference","Australia_NZ","groundwater grade10",2050,0,2024-02-05 15:57:01
"2411","km^3","Reference","Australia_NZ","groundwater grade10",2055,0,2024-02-05 15:57:01
"2412","km^3","Reference","Australia_NZ","groundwater grade10",2060,0.633365,2024-02-05 15:57:01
"2413","km^3","Reference","Australia_NZ","groundwater grade10",2065,0.788186,2024-02-05 15:57:01
"2414","km^3","Reference","Australia_NZ","groundwater grade10",2070,0.675946,2024-02-05 15:57:01
"2415","km^3","Reference","Australia_NZ","groundwater grade10",2075,0.668407,2024-02-05 15:57:01
"2416","km^3","Reference","Australia_NZ","groundwater grade10",2080,0.648295,2024-02-05 15:57:01
"2417","km^3","Reference","Australia_NZ","groundwater grade10",2085,0.650223,2024-02-05 15:57:01
"2418","km^3","Reference","Australia_NZ","groundwater grade10",2090,0.640544,2024-02-05 15:57:01
"2419","km^3","Reference","Australia_NZ","groundwater grade10",2095,0.611686,2024-02-05 15:57:01
"2420","km^3","Reference","Australia_NZ","groundwater grade10",2100,0.579225,2024-02-05 15:57:01
"2421","km^3","Reference","Australia_NZ","groundwater grade11",1975,0,2024-02-05 15:57:01
"2422","km^3","Reference","Australia_NZ","groundwater grade11",1990,0,2024-02-05 15:57:01
"2423","km^3","Reference","Australia_NZ","groundwater grade11",2005,0,2024-02-05 15:57:01
"2424","km^3","Reference","Australia_NZ","groundwater grade11",2010,0,2024-02-05 15:57:01
"2425","km^3","Reference","Australia_NZ","groundwater grade11",2015,0,2024-02-05 15:57:01
"2426","km^3","Reference","Australia_NZ","groundwater grade11",2020,0,2024-02-05 15:57:01
"2427","km^3","Reference","Australia_NZ","groundwater grade11",2025,0,2024-02-05 15:57:01
"2428","km^3","Reference","Australia_NZ","groundwater grade11",2030,0,2024-02-05 15:57:01
"2429","km^3","Reference","Australia_NZ","groundwater grade11",2035,0,2024-02-05 15:57:01
"2430","km^3","Reference","Australia_NZ","groundwater grade11",2040,0,2024-02-05 15:57:01
"2431","km^3","Reference","Australia_NZ","groundwater grade11",2045,0,2024-02-05 15:57:01
"2432","km^3","Reference","Australia_NZ","groundwater grade11",2050,0,2024-02-05 15:57:01
"2433","km^3","Reference","Australia_NZ","groundwater grade11",2055,0,2024-02-05 15:57:01
"2434","km^3","Reference","Australia_NZ","groundwater grade11",2060,0.228037,2024-02-05 15:57:01
"2435","km^3","Reference","Australia_NZ","groundwater grade11",2065,0.381758,2024-02-05 15:57:01
"2436","km^3","Reference","Australia_NZ","groundwater grade11",2070,0.325677,2024-02-05 15:57:01
"2437","km^3","Reference","Australia_NZ","groundwater grade11",2075,0.323341,2024-02-05 15:57:01
"2438","km^3","Reference","Australia_NZ","groundwater grade11",2080,0.317859,2024-02-05 15:57:01
"2439","km^3","Reference","Australia_NZ","groundwater grade11",2085,0.317859,2024-02-05 15:57:01
"2440","km^3","Reference","Australia_NZ","groundwater grade11",2090,0.313468,2024-02-05 15:57:01
"2441","km^3","Reference","Australia_NZ","groundwater grade11",2095,0.298488,2024-02-05 15:57:01
"2442","km^3","Reference","Australia_NZ","groundwater grade11",2100,0.281974,2024-02-05 15:57:01
"2443","km^3","Reference","Australia_NZ","groundwater grade12",1975,0,2024-02-05 15:57:01
"2444","km^3","Reference","Australia_NZ","groundwater grade12",1990,0,2024-02-05 15:57:01
"2445","km^3","Reference","Australia_NZ","groundwater grade12",2005,0,2024-02-05 15:57:01
"2446","km^3","Reference","Australia_NZ","groundwater grade12",2010,0,2024-02-05 15:57:01
"2447","km^3","Reference","Australia_NZ","groundwater grade12",2015,0,2024-02-05 15:57:01
"2448","km^3","Reference","Australia_NZ","groundwater grade12",2020,0,2024-02-05 15:57:01
"2449","km^3","Reference","Australia_NZ","groundwater grade12",2025,0,2024-02-05 15:57:01
"2450","km^3","Reference","Australia_NZ","groundwater grade12",2030,0,2024-02-05 15:57:01
"2451","km^3","Reference","Australia_NZ","groundwater grade12",2035,0,2024-02-05 15:57:01
"2452","km^3","Reference","Australia_NZ","groundwater grade12",2040,0,2024-02-05 15:57:01
"2453","km^3","Reference","Australia_NZ","groundwater grade12",2045,0,2024-02-05 15:57:01
"2454","km^3","Reference","Australia_NZ","groundwater grade12",2050,0,2024-02-05 15:57:01
"2455","km^3","Reference","Australia_NZ","groundwater grade12",2055,0,2024-02-05 15:57:01
"2456","km^3","Reference","Australia_NZ","groundwater grade12",2060,0,2024-02-05 15:57:01
"2457","km^3","Reference","Australia_NZ","groundwater grade12",2065,0,2024-02-05 15:57:01
"2458","km^3","Reference","Australia_NZ","groundwater grade12",2070,0,2024-02-05 15:57:01
"2459","km^3","Reference","Australia_NZ","groundwater grade12",2075,0.0918238,2024-02-05 15:57:01
"2460","km^3","Reference","Australia_NZ","groundwater grade12",2080,0.179084,2024-02-05 15:57:01
"2461","km^3","Reference","Australia_NZ","groundwater grade12",2085,0.178071,2024-02-05 15:57:01
"2462","km^3","Reference","Australia_NZ","groundwater grade12",2090,0.175977,2024-02-05 15:57:01
"2463","km^3","Reference","Australia_NZ","groundwater grade12",2095,0.166647,2024-02-05 15:57:01
"2464","km^3","Reference","Australia_NZ","groundwater grade12",2100,0.156701,2024-02-05 15:57:01
"2465","km^3","Reference","Australia_NZ","groundwater grade13",1975,0,2024-02-05 15:57:01
"2466","km^3","Reference","Australia_NZ","groundwater grade13",1990,0,2024-02-05 15:57:01
"2467","km^3","Reference","Australia_NZ","groundwater grade13",2005,0,2024-02-05 15:57:01
"2468","km^3","Reference","Australia_NZ","groundwater grade13",2010,0,2024-02-05 15:57:01
"2469","km^3","Reference","Australia_NZ","groundwater grade13",2015,0,2024-02-05 15:57:01
"2470","km^3","Reference","Australia_NZ","groundwater grade13",2020,0,2024-02-05 15:57:01
"2471","km^3","Reference","Australia_NZ","groundwater grade13",2025,0,2024-02-05 15:57:01
"2472","km^3","Reference","Australia_NZ","groundwater grade13",2030,0,2024-02-05 15:57:01
"2473","km^3","Reference","Australia_NZ","groundwater grade13",2035,0,2024-02-05 15:57:01
"2474","km^3","Reference","Australia_NZ","groundwater grade13",2040,0,2024-02-05 15:57:01
"2475","km^3","Reference","Australia_NZ","groundwater grade13",2045,0,2024-02-05 15:57:01
"2476","km^3","Reference","Australia_NZ","groundwater grade13",2050,0,2024-02-05 15:57:01
"2477","km^3","Reference","Australia_NZ","groundwater grade13",2055,0,2024-02-05 15:57:01
"2478","km^3","Reference","Australia_NZ","groundwater grade13",2060,0,2024-02-05 15:57:01
"2479","km^3","Reference","Australia_NZ","groundwater grade13",2065,0,2024-02-05 15:57:01
"2480","km^3","Reference","Australia_NZ","groundwater grade13",2070,0,2024-02-05 15:57:01
"2481","km^3","Reference","Australia_NZ","groundwater grade13",2075,0,2024-02-05 15:57:01
"2482","km^3","Reference","Australia_NZ","groundwater grade13",2080,0,2024-02-05 15:57:01
"2483","km^3","Reference","Australia_NZ","groundwater grade13",2085,0,2024-02-05 15:57:01
"2484","km^3","Reference","Australia_NZ","groundwater grade13",2090,0,2024-02-05 15:57:01
"2485","km^3","Reference","Australia_NZ","groundwater grade13",2095,0,2024-02-05 15:57:01
"2486","km^3","Reference","Australia_NZ","groundwater grade13",2100,0,2024-02-05 15:57:01
"2487","km^3","Reference","Australia_NZ","groundwater grade14",1975,0,2024-02-05 15:57:01
"2488","km^3","Reference","Australia_NZ","groundwater grade14",1990,0,2024-02-05 15:57:01
"2489","km^3","Reference","Australia_NZ","groundwater grade14",2005,0,2024-02-05 15:57:01
"2490","km^3","Reference","Australia_NZ","groundwater grade14",2010,0,2024-02-05 15:57:01
"2491","km^3","Reference","Australia_NZ","groundwater grade14",2015,0,2024-02-05 15:57:01
"2492","km^3","Reference","Australia_NZ","groundwater grade14",2020,0,2024-02-05 15:57:01
"2493","km^3","Reference","Australia_NZ","groundwater grade14",2025,0,2024-02-05 15:57:01
"2494","km^3","Reference","Australia_NZ","groundwater grade14",2030,0,2024-02-05 15:57:01
"2495","km^3","Reference","Australia_NZ","groundwater grade14",2035,0,2024-02-05 15:57:01
"2496","km^3","Reference","Australia_NZ","groundwater grade14",2040,0,2024-02-05 15:57:01
"2497","km^3","Reference","Australia_NZ","groundwater grade14",2045,0,2024-02-05 15:57:01
"2498","km^3","Reference","Australia_NZ","groundwater grade14",2050,0,2024-02-05 15:57:01
"2499","km^3","Reference","Australia_NZ","groundwater grade14",2055,0,2024-02-05 15:57:01
"2500","km^3","Reference","Australia_NZ","groundwater grade14",2060,0,2024-02-05 15:57:01
"2501","km^3","Reference","Australia_NZ","groundwater grade14",2065,0,2024-02-05 15:57:01
"2502","km^3","Reference","Australia_NZ","groundwater grade14",2070,0,2024-02-05 15:57:01
"2503","km^3","Reference","Australia_NZ","groundwater grade14",2075,0,2024-02-05 15:57:01
"2504","km^3","Reference","Australia_NZ","groundwater grade14",2080,0,2024-02-05 15:57:01
"2505","km^3","Reference","Australia_NZ","groundwater grade14",2085,0,2024-02-05 15:57:01
"2506","km^3","Reference","Australia_NZ","groundwater grade14",2090,0,2024-02-05 15:57:01
"2507","km^3","Reference","Australia_NZ","groundwater grade14",2095,0,2024-02-05 15:57:01
"2508","km^3","Reference","Australia_NZ","groundwater grade14",2100,0,2024-02-05 15:57:01
"2509","km^3","Reference","Australia_NZ","groundwater grade15",1975,0,2024-02-05 15:57:01
"2510","km^3","Reference","Australia_NZ","groundwater grade15",1990,0,2024-02-05 15:57:01
"2511","km^3","Reference","Australia_NZ","groundwater grade15",2005,0,2024-02-05 15:57:01
"2512","km^3","Reference","Australia_NZ","groundwater grade15",2010,0,2024-02-05 15:57:01
"2513","km^3","Reference","Australia_NZ","groundwater grade15",2015,0,2024-02-05 15:57:01
"2514","km^3","Reference","Australia_NZ","groundwater grade15",2020,0,2024-02-05 15:57:01
"2515","km^3","Reference","Australia_NZ","groundwater grade15",2025,0,2024-02-05 15:57:01
"2516","km^3","Reference","Australia_NZ","groundwater grade15",2030,0,2024-02-05 15:57:01
"2517","km^3","Reference","Australia_NZ","groundwater grade15",2035,0,2024-02-05 15:57:01
"2518","km^3","Reference","Australia_NZ","groundwater grade15",2040,0,2024-02-05 15:57:01
"2519","km^3","Reference","Australia_NZ","groundwater grade15",2045,0,2024-02-05 15:57:01
"2520","km^3","Reference","Australia_NZ","groundwater grade15",2050,0,2024-02-05 15:57:01
"2521","km^3","Reference","Australia_NZ","groundwater grade15",2055,0,2024-02-05 15:57:01
"2522","km^3","Reference","Australia_NZ","groundwater grade15",2060,0,2024-02-05 15:57:01
"2523","km^3","Reference","Australia_NZ","groundwater grade15",2065,0,2024-02-05 15:57:01
"2524","km^3","Reference","Australia_NZ","groundwater grade15",2070,0,2024-02-05 15:57:01
"2525","km^3","Reference","Australia_NZ","groundwater grade15",2075,0,2024-02-05 15:57:01
"2526","km^3","Reference","Australia_NZ","groundwater grade15",2080,0,2024-02-05 15:57:01
"2527","km^3","Reference","Australia_NZ","groundwater grade15",2085,0,2024-02-05 15:57:01
"2528","km^3","Reference","Australia_NZ","groundwater grade15",2090,0,2024-02-05 15:57:01
"2529","km^3","Reference","Australia_NZ","groundwater grade15",2095,0,2024-02-05 15:57:01
"2530","km^3","Reference","Australia_NZ","groundwater grade15",2100,0,2024-02-05 15:57:01
"2531","km^3","Reference","Australia_NZ","groundwater grade16",1975,0,2024-02-05 15:57:01
"2532","km^3","Reference","Australia_NZ","groundwater grade16",1990,0,2024-02-05 15:57:01
"2533","km^3","Reference","Australia_NZ","groundwater grade16",2005,0,2024-02-05 15:57:01
"2534","km^3","Reference","Australia_NZ","groundwater grade16",2010,0,2024-02-05 15:57:01
"2535","km^3","Reference","Australia_NZ","groundwater grade16",2015,0,2024-02-05 15:57:01
"2536","km^3","Reference","Australia_NZ","groundwater grade16",2020,0,2024-02-05 15:57:01
"2537","km^3","Reference","Australia_NZ","groundwater grade16",2025,0,2024-02-05 15:57:01
"2538","km^3","Reference","Australia_NZ","groundwater grade16",2030,0,2024-02-05 15:57:01
"2539","km^3","Reference","Australia_NZ","groundwater grade16",2035,0,2024-02-05 15:57:01
"2540","km^3","Reference","Australia_NZ","groundwater grade16",2040,0,2024-02-05 15:57:01
"2541","km^3","Reference","Australia_NZ","groundwater grade16",2045,0,2024-02-05 15:57:01
"2542","km^3","Reference","Australia_NZ","groundwater grade16",2050,0,2024-02-05 15:57:01
"2543","km^3","Reference","Australia_NZ","groundwater grade16",2055,0,2024-02-05 15:57:01
"2544","km^3","Reference","Australia_NZ","groundwater grade16",2060,0,2024-02-05 15:57:01
"2545","km^3","Reference","Australia_NZ","groundwater grade16",2065,0,2024-02-05 15:57:01
"2546","km^3","Reference","Australia_NZ","groundwater grade16",2070,0,2024-02-05 15:57:01
"2547","km^3","Reference","Australia_NZ","groundwater grade16",2075,0,2024-02-05 15:57:01
"2548","km^3","Reference","Australia_NZ","groundwater grade16",2080,0,2024-02-05 15:57:01
"2549","km^3","Reference","Australia_NZ","groundwater grade16",2085,0,2024-02-05 15:57:01
"2550","km^3","Reference","Australia_NZ","groundwater grade16",2090,0,2024-02-05 15:57:01
"2551","km^3","Reference","Australia_NZ","groundwater grade16",2095,0,2024-02-05 15:57:01
"2552","km^3","Reference","Australia_NZ","groundwater grade16",2100,0,2024-02-05 15:57:01
"2553","km^3","Reference","Australia_NZ","groundwater grade17",1975,0,2024-02-05 15:57:01
"2554","km^3","Reference","Australia_NZ","groundwater grade17",1990,0,2024-02-05 15:57:01
"2555","km^3","Reference","Australia_NZ","groundwater grade17",2005,0,2024-02-05 15:57:01
"2556","km^3","Reference","Australia_NZ","groundwater grade17",2010,0,2024-02-05 15:57:01
"2557","km^3","Reference","Australia_NZ","groundwater grade17",2015,0,2024-02-05 15:57:01
"2558","km^3","Reference","Australia_NZ","groundwater grade17",2020,0,2024-02-05 15:57:01
"2559","km^3","Reference","Australia_NZ","groundwater grade17",2025,0,2024-02-05 15:57:01
"2560","km^3","Reference","Australia_NZ","groundwater grade17",2030,0,2024-02-05 15:57:01
"2561","km^3","Reference","Australia_NZ","groundwater grade17",2035,0,2024-02-05 15:57:01
"2562","km^3","Reference","Australia_NZ","groundwater grade17",2040,0,2024-02-05 15:57:01
"2563","km^3","Reference","Australia_NZ","groundwater grade17",2045,0,2024-02-05 15:57:01
"2564","km^3","Reference","Australia_NZ","groundwater grade17",2050,0,2024-02-05 15:57:01
"2565","km^3","Reference","Australia_NZ","groundwater grade17",2055,0,2024-02-05 15:57:01
"2566","km^3","Reference","Australia_NZ","groundwater grade17",2060,0,2024-02-05 15:57:01
"2567","km^3","Reference","Australia_NZ","groundwater grade17",2065,0,2024-02-05 15:57:01
"2568","km^3","Reference","Australia_NZ","groundwater grade17",2070,0,2024-02-05 15:57:01
"2569","km^3","Reference","Australia_NZ","groundwater grade17",2075,0,2024-02-05 15:57:01
"2570","km^3","Reference","Australia_NZ","groundwater grade17",2080,0,2024-02-05 15:57:01
"2571","km^3","Reference","Australia_NZ","groundwater grade17",2085,0,2024-02-05 15:57:01
"2572","km^3","Reference","Australia_NZ","groundwater grade17",2090,0,2024-02-05 15:57:01
"2573","km^3","Reference","Australia_NZ","groundwater grade17",2095,0,2024-02-05 15:57:01
"2574","km^3","Reference","Australia_NZ","groundwater grade17",2100,0,2024-02-05 15:57:01
"2575","km^3","Reference","Australia_NZ","groundwater grade18",1975,0,2024-02-05 15:57:01
"2576","km^3","Reference","Australia_NZ","groundwater grade18",1990,0,2024-02-05 15:57:01
