"","Units","scenario","region","fuel","year","value","rundate"
"102","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2060,10.8342,2024-02-25 19:37:56
"103","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2065,10.7064,2024-02-25 19:37:56
"104","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2070,10.651,2024-02-25 19:37:56
"105","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2075,10.6865,2024-02-25 19:37:56
"106","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2080,10.7276,2024-02-25 19:37:56
"107","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2085,10.7656,2024-02-25 19:37:56
"108","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2090,10.7906,2024-02-25 19:37:56
"109","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2095,10.7821,2024-02-25 19:37:56
"110","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2100,10.7946,2024-02-25 19:37:56
"111","1975$/GJ","Reference","Africa_Northern","elect_td_ind",1975,1.96075,2024-02-25 19:37:56
"112","1975$/GJ","Reference","Africa_Northern","elect_td_ind",1990,9.30867,2024-02-25 19:37:56
"113","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2005,8.41533,2024-02-25 19:37:56
"114","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2010,11.0481,2024-02-25 19:37:56
"115","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2015,11.4205,2024-02-25 19:37:56
"116","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2020,10.8113,2024-02-25 19:37:56
"117","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2025,10.3089,2024-02-25 19:37:56
"118","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2030,9.81726,2024-02-25 19:37:56
"119","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2035,9.47938,2024-02-25 19:37:56
"120","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2040,9.28512,2024-02-25 19:37:56
"121","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2045,9.13245,2024-02-25 19:37:56
"122","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2050,9.11247,2024-02-25 19:37:56
"123","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2055,9.12076,2024-02-25 19:37:56
"124","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2060,8.99523,2024-02-25 19:37:56
"125","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2065,8.88725,2024-02-25 19:37:56
"126","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2070,8.84987,2024-02-25 19:37:56
"127","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2075,8.90495,2024-02-25 19:37:56
"128","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2080,8.9654,2024-02-25 19:37:56
"129","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2085,9.02192,2024-02-25 19:37:56
"130","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2090,9.06837,2024-02-25 19:37:56
"131","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2095,9.08429,2024-02-25 19:37:56
"132","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2100,9.12351,2024-02-25 19:37:56
"133","1975$/GJ","Reference","Africa_Northern","elect_td_trn",1975,4.24075,2024-02-25 19:37:56
"134","1975$/GJ","Reference","Africa_Northern","elect_td_trn",1990,11.5037,2024-02-25 19:37:56
"135","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2005,10.5253,2024-02-25 19:37:56
"136","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2010,13.1181,2024-02-25 19:37:56
"137","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2015,13.4505,2024-02-25 19:37:56
"138","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2020,12.8013,2024-02-25 19:37:56
"139","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2025,12.2589,2024-02-25 19:37:56
"140","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2030,11.7273,2024-02-25 19:37:56
"141","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2035,11.3494,2024-02-25 19:37:56
"142","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2040,11.1151,2024-02-25 19:37:56
"143","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2045,10.9225,2024-02-25 19:37:56
"144","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2050,10.8625,2024-02-25 19:37:56
"145","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2055,10.8308,2024-02-25 19:37:56
"146","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2060,10.6652,2024-02-25 19:37:56
"147","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2065,10.5172,2024-02-25 19:37:56
"148","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2070,10.4399,2024-02-25 19:37:56
"149","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2075,10.4549,2024-02-25 19:37:56
"150","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2080,10.4754,2024-02-25 19:37:56
"151","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2085,10.4919,2024-02-25 19:37:56
"152","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2090,10.4984,2024-02-25 19:37:56
"153","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2095,10.4743,2024-02-25 19:37:56
