"","Units","scenario","region","subresource","year","value","rundate"
"9232","km^3","Reference","Mexico","groundwater grade12",2060,0.09571182,2024-02-05 13:29:59
"9233","km^3","Reference","Mexico","groundwater grade12",2065,0.1803929,2024-02-05 13:29:59
"9234","km^3","Reference","Mexico","groundwater grade12",2070,0.175971,2024-02-05 13:29:59
"9235","km^3","Reference","Mexico","groundwater grade12",2075,0.1785266,2024-02-05 13:29:59
"9236","km^3","Reference","Mexico","groundwater grade12",2080,0.2085325,2024-02-05 13:29:59
"9237","km^3","Reference","Mexico","groundwater grade12",2085,0.2310404,2024-02-05 13:29:59
"9238","km^3","Reference","Mexico","groundwater grade12",2090,0.21495456,2024-02-05 13:29:59
"9239","km^3","Reference","Mexico","groundwater grade12",2095,0.2382525,2024-02-05 13:29:59
"9240","km^3","Reference","Mexico","groundwater grade12",2100,0.3754321,2024-02-05 13:29:59
"9241","km^3","Reference","Mexico","groundwater grade13",1975,0,2024-02-05 13:29:59
"9242","km^3","Reference","Mexico","groundwater grade13",1990,0,2024-02-05 13:29:59
"9243","km^3","Reference","Mexico","groundwater grade13",2005,0,2024-02-05 13:29:59
"9244","km^3","Reference","Mexico","groundwater grade13",2010,0,2024-02-05 13:29:59
"9245","km^3","Reference","Mexico","groundwater grade13",2015,0,2024-02-05 13:29:59
"9246","km^3","Reference","Mexico","groundwater grade13",2020,0,2024-02-05 13:29:59
"9247","km^3","Reference","Mexico","groundwater grade13",2025,0,2024-02-05 13:29:59
"9248","km^3","Reference","Mexico","groundwater grade13",2030,0,2024-02-05 13:29:59
"9249","km^3","Reference","Mexico","groundwater grade13",2035,0,2024-02-05 13:29:59
"9250","km^3","Reference","Mexico","groundwater grade13",2040,0,2024-02-05 13:29:59
"9251","km^3","Reference","Mexico","groundwater grade13",2045,0,2024-02-05 13:29:59
"9252","km^3","Reference","Mexico","groundwater grade13",2050,0,2024-02-05 13:29:59
"9253","km^3","Reference","Mexico","groundwater grade13",2055,0.348004,2024-02-05 13:29:59
"9254","km^3","Reference","Mexico","groundwater grade13",2060,0,2024-02-05 13:29:59
"9255","km^3","Reference","Mexico","groundwater grade13",2065,0,2024-02-05 13:29:59
"9256","km^3","Reference","Mexico","groundwater grade13",2070,0,2024-02-05 13:29:59
"9257","km^3","Reference","Mexico","groundwater grade13",2075,0,2024-02-05 13:29:59
"9258","km^3","Reference","Mexico","groundwater grade13",2080,0,2024-02-05 13:29:59
"9259","km^3","Reference","Mexico","groundwater grade13",2085,0,2024-02-05 13:29:59
"9260","km^3","Reference","Mexico","groundwater grade13",2090,0,2024-02-05 13:29:59
"9261","km^3","Reference","Mexico","groundwater grade13",2095,0,2024-02-05 13:29:59
"9262","km^3","Reference","Mexico","groundwater grade13",2100,0,2024-02-05 13:29:59
"9263","km^3","Reference","Mexico","groundwater grade14",1975,0,2024-02-05 13:29:59
"9264","km^3","Reference","Mexico","groundwater grade14",1990,0,2024-02-05 13:29:59
"9265","km^3","Reference","Mexico","groundwater grade14",2005,0,2024-02-05 13:29:59
"9266","km^3","Reference","Mexico","groundwater grade14",2010,0,2024-02-05 13:29:59
"9267","km^3","Reference","Mexico","groundwater grade14",2015,0,2024-02-05 13:29:59
"9268","km^3","Reference","Mexico","groundwater grade14",2020,0,2024-02-05 13:29:59
"9269","km^3","Reference","Mexico","groundwater grade14",2025,0,2024-02-05 13:29:59
"9270","km^3","Reference","Mexico","groundwater grade14",2030,0,2024-02-05 13:29:59
"9271","km^3","Reference","Mexico","groundwater grade14",2035,0,2024-02-05 13:29:59
"9272","km^3","Reference","Mexico","groundwater grade14",2040,0,2024-02-05 13:29:59
"9273","km^3","Reference","Mexico","groundwater grade14",2045,0,2024-02-05 13:29:59
"9274","km^3","Reference","Mexico","groundwater grade14",2050,0,2024-02-05 13:29:59
"9275","km^3","Reference","Mexico","groundwater grade14",2055,0,2024-02-05 13:29:59
"9276","km^3","Reference","Mexico","groundwater grade14",2060,0.310098,2024-02-05 13:29:59
"9277","km^3","Reference","Mexico","groundwater grade14",2065,0,2024-02-05 13:29:59
"9278","km^3","Reference","Mexico","groundwater grade14",2070,0,2024-02-05 13:29:59
"9279","km^3","Reference","Mexico","groundwater grade14",2075,0,2024-02-05 13:29:59
"9280","km^3","Reference","Mexico","groundwater grade14",2080,0,2024-02-05 13:29:59
"9281","km^3","Reference","Mexico","groundwater grade14",2085,0,2024-02-05 13:29:59
"9282","km^3","Reference","Mexico","groundwater grade14",2090,0,2024-02-05 13:29:59
"9283","km^3","Reference","Mexico","groundwater grade14",2095,0,2024-02-05 13:29:59
"9284","km^3","Reference","Mexico","groundwater grade14",2100,0,2024-02-05 13:29:59
"9285","km^3","Reference","Mexico","groundwater grade15",1975,0,2024-02-05 13:29:59
"9286","km^3","Reference","Mexico","groundwater grade15",1990,0,2024-02-05 13:29:59
"9287","km^3","Reference","Mexico","groundwater grade15",2005,0,2024-02-05 13:29:59
"9288","km^3","Reference","Mexico","groundwater grade15",2010,0,2024-02-05 13:29:59
"9289","km^3","Reference","Mexico","groundwater grade15",2015,0,2024-02-05 13:29:59
"9290","km^3","Reference","Mexico","groundwater grade15",2020,0,2024-02-05 13:29:59
"9291","km^3","Reference","Mexico","groundwater grade15",2025,0,2024-02-05 13:29:59
"9292","km^3","Reference","Mexico","groundwater grade15",2030,0,2024-02-05 13:29:59
"9293","km^3","Reference","Mexico","groundwater grade15",2035,0,2024-02-05 13:29:59
"9294","km^3","Reference","Mexico","groundwater grade15",2040,0,2024-02-05 13:29:59
"9295","km^3","Reference","Mexico","groundwater grade15",2045,0,2024-02-05 13:29:59
"9296","km^3","Reference","Mexico","groundwater grade15",2050,0,2024-02-05 13:29:59
"9297","km^3","Reference","Mexico","groundwater grade15",2055,0,2024-02-05 13:29:59
"9298","km^3","Reference","Mexico","groundwater grade15",2060,0,2024-02-05 13:29:59
"9299","km^3","Reference","Mexico","groundwater grade15",2065,0,2024-02-05 13:29:59
"9300","km^3","Reference","Mexico","groundwater grade15",2070,0,2024-02-05 13:29:59
"9301","km^3","Reference","Mexico","groundwater grade15",2075,0,2024-02-05 13:29:59
"9302","km^3","Reference","Mexico","groundwater grade15",2080,0,2024-02-05 13:29:59
"9303","km^3","Reference","Mexico","groundwater grade15",2085,0,2024-02-05 13:29:59
"9304","km^3","Reference","Mexico","groundwater grade15",2090,0,2024-02-05 13:29:59
"9305","km^3","Reference","Mexico","groundwater grade15",2095,0,2024-02-05 13:29:59
"9306","km^3","Reference","Mexico","groundwater grade15",2100,0,2024-02-05 13:29:59
"9307","km^3","Reference","Mexico","groundwater grade16",1975,0,2024-02-05 13:29:59
"9308","km^3","Reference","Mexico","groundwater grade16",1990,0,2024-02-05 13:29:59
"9309","km^3","Reference","Mexico","groundwater grade16",2005,0,2024-02-05 13:29:59
"9310","km^3","Reference","Mexico","groundwater grade16",2010,0,2024-02-05 13:29:59
"9311","km^3","Reference","Mexico","groundwater grade16",2015,0,2024-02-05 13:29:59
"9312","km^3","Reference","Mexico","groundwater grade16",2020,0,2024-02-05 13:29:59
"9313","km^3","Reference","Mexico","groundwater grade16",2025,0,2024-02-05 13:29:59
"9314","km^3","Reference","Mexico","groundwater grade16",2030,0,2024-02-05 13:29:59
"9315","km^3","Reference","Mexico","groundwater grade16",2035,0,2024-02-05 13:29:59
"9316","km^3","Reference","Mexico","groundwater grade16",2040,0,2024-02-05 13:29:59
"9317","km^3","Reference","Mexico","groundwater grade16",2045,0,2024-02-05 13:29:59
"9318","km^3","Reference","Mexico","groundwater grade16",2050,0,2024-02-05 13:29:59
"9319","km^3","Reference","Mexico","groundwater grade16",2055,0,2024-02-05 13:29:59
"9320","km^3","Reference","Mexico","groundwater grade16",2060,0,2024-02-05 13:29:59
"9321","km^3","Reference","Mexico","groundwater grade16",2065,0,2024-02-05 13:29:59
"9322","km^3","Reference","Mexico","groundwater grade16",2070,0,2024-02-05 13:29:59
"9323","km^3","Reference","Mexico","groundwater grade16",2075,0,2024-02-05 13:29:59
"9324","km^3","Reference","Mexico","groundwater grade16",2080,0,2024-02-05 13:29:59
"9325","km^3","Reference","Mexico","groundwater grade16",2085,0,2024-02-05 13:29:59
"9326","km^3","Reference","Mexico","groundwater grade16",2090,0,2024-02-05 13:29:59
"9327","km^3","Reference","Mexico","groundwater grade16",2095,0,2024-02-05 13:29:59
"9328","km^3","Reference","Mexico","groundwater grade16",2100,0,2024-02-05 13:29:59
"9329","km^3","Reference","Mexico","groundwater grade17",1975,0,2024-02-05 13:29:59
"9330","km^3","Reference","Mexico","groundwater grade17",1990,0,2024-02-05 13:29:59
"9331","km^3","Reference","Mexico","groundwater grade17",2005,0,2024-02-05 13:29:59
"9332","km^3","Reference","Mexico","groundwater grade17",2010,0,2024-02-05 13:29:59
"9333","km^3","Reference","Mexico","groundwater grade17",2015,0,2024-02-05 13:29:59
"9334","km^3","Reference","Mexico","groundwater grade17",2020,0,2024-02-05 13:29:59
"9335","km^3","Reference","Mexico","groundwater grade17",2025,0,2024-02-05 13:29:59
"9336","km^3","Reference","Mexico","groundwater grade17",2030,0,2024-02-05 13:29:59
"9337","km^3","Reference","Mexico","groundwater grade17",2035,0,2024-02-05 13:29:59
"9338","km^3","Reference","Mexico","groundwater grade17",2040,0,2024-02-05 13:29:59
"9339","km^3","Reference","Mexico","groundwater grade17",2045,0,2024-02-05 13:29:59
"9340","km^3","Reference","Mexico","groundwater grade17",2050,0,2024-02-05 13:29:59
"9341","km^3","Reference","Mexico","groundwater grade17",2055,0,2024-02-05 13:29:59
"9342","km^3","Reference","Mexico","groundwater grade17",2060,0,2024-02-05 13:29:59
"9343","km^3","Reference","Mexico","groundwater grade17",2065,0,2024-02-05 13:29:59
"9344","km^3","Reference","Mexico","groundwater grade17",2070,0,2024-02-05 13:29:59
"9345","km^3","Reference","Mexico","groundwater grade17",2075,0,2024-02-05 13:29:59
"9346","km^3","Reference","Mexico","groundwater grade17",2080,0,2024-02-05 13:29:59
"9347","km^3","Reference","Mexico","groundwater grade17",2085,0,2024-02-05 13:29:59
"9348","km^3","Reference","Mexico","groundwater grade17",2090,0,2024-02-05 13:29:59
"9349","km^3","Reference","Mexico","groundwater grade17",2095,0,2024-02-05 13:29:59
"9350","km^3","Reference","Mexico","groundwater grade17",2100,0,2024-02-05 13:29:59
"9351","km^3","Reference","Mexico","groundwater grade18",1975,0,2024-02-05 13:29:59
"9352","km^3","Reference","Mexico","groundwater grade18",1990,0,2024-02-05 13:29:59
"9353","km^3","Reference","Mexico","groundwater grade18",2005,0,2024-02-05 13:29:59
"9354","km^3","Reference","Mexico","groundwater grade18",2010,0,2024-02-05 13:29:59
"9355","km^3","Reference","Mexico","groundwater grade18",2015,0,2024-02-05 13:29:59
"9356","km^3","Reference","Mexico","groundwater grade18",2020,0,2024-02-05 13:29:59
"9357","km^3","Reference","Mexico","groundwater grade18",2025,0,2024-02-05 13:29:59
"9358","km^3","Reference","Mexico","groundwater grade18",2030,0,2024-02-05 13:29:59
"9359","km^3","Reference","Mexico","groundwater grade18",2035,0,2024-02-05 13:29:59
"9360","km^3","Reference","Mexico","groundwater grade18",2040,0,2024-02-05 13:29:59
"9361","km^3","Reference","Mexico","groundwater grade18",2045,0,2024-02-05 13:29:59
"9362","km^3","Reference","Mexico","groundwater grade18",2050,0,2024-02-05 13:29:59
"9363","km^3","Reference","Mexico","groundwater grade18",2055,0,2024-02-05 13:29:59
"9364","km^3","Reference","Mexico","groundwater grade18",2060,0,2024-02-05 13:29:59
"9365","km^3","Reference","Mexico","groundwater grade18",2065,0,2024-02-05 13:29:59
"9366","km^3","Reference","Mexico","groundwater grade18",2070,0,2024-02-05 13:29:59
"9367","km^3","Reference","Mexico","groundwater grade18",2075,0,2024-02-05 13:29:59
"9368","km^3","Reference","Mexico","groundwater grade18",2080,0,2024-02-05 13:29:59
"9369","km^3","Reference","Mexico","groundwater grade18",2085,0,2024-02-05 13:29:59
"9370","km^3","Reference","Mexico","groundwater grade18",2090,0,2024-02-05 13:29:59
"9371","km^3","Reference","Mexico","groundwater grade18",2095,0,2024-02-05 13:29:59
"9372","km^3","Reference","Mexico","groundwater grade18",2100,0,2024-02-05 13:29:59
"9373","km^3","Reference","Mexico","groundwater grade19",1975,0,2024-02-05 13:29:59
"9374","km^3","Reference","Mexico","groundwater grade19",1990,0,2024-02-05 13:29:59
"9375","km^3","Reference","Mexico","groundwater grade19",2005,0,2024-02-05 13:29:59
"9376","km^3","Reference","Mexico","groundwater grade19",2010,0,2024-02-05 13:29:59
"9377","km^3","Reference","Mexico","groundwater grade19",2015,0,2024-02-05 13:29:59
"9378","km^3","Reference","Mexico","groundwater grade19",2020,0,2024-02-05 13:29:59
"9379","km^3","Reference","Mexico","groundwater grade19",2025,0,2024-02-05 13:29:59
"9380","km^3","Reference","Mexico","groundwater grade19",2030,0,2024-02-05 13:29:59
"9381","km^3","Reference","Mexico","groundwater grade19",2035,0,2024-02-05 13:29:59
"9382","km^3","Reference","Mexico","groundwater grade19",2040,0,2024-02-05 13:29:59
"9383","km^3","Reference","Mexico","groundwater grade19",2045,0,2024-02-05 13:29:59
"9384","km^3","Reference","Mexico","groundwater grade19",2050,0,2024-02-05 13:29:59
"9385","km^3","Reference","Mexico","groundwater grade19",2055,0,2024-02-05 13:29:59
"9386","km^3","Reference","Mexico","groundwater grade19",2060,0,2024-02-05 13:29:59
"9387","km^3","Reference","Mexico","groundwater grade19",2065,0,2024-02-05 13:29:59
"9388","km^3","Reference","Mexico","groundwater grade19",2070,0,2024-02-05 13:29:59
"9389","km^3","Reference","Mexico","groundwater grade19",2075,0,2024-02-05 13:29:59
"9390","km^3","Reference","Mexico","groundwater grade19",2080,0,2024-02-05 13:29:59
"9391","km^3","Reference","Mexico","groundwater grade19",2085,0,2024-02-05 13:29:59
"9392","km^3","Reference","Mexico","groundwater grade19",2090,0,2024-02-05 13:29:59
"9393","km^3","Reference","Mexico","groundwater grade19",2095,0,2024-02-05 13:29:59
"9394","km^3","Reference","Mexico","groundwater grade19",2100,0,2024-02-05 13:29:59
"9395","km^3","Reference","Mexico","groundwater grade2",1975,0,2024-02-05 13:29:59
"9396","km^3","Reference","Mexico","groundwater grade2",1990,0,2024-02-05 13:29:59
"9397","km^3","Reference","Mexico","groundwater grade2",2005,0,2024-02-05 13:29:59
"9398","km^3","Reference","Mexico","groundwater grade2",2010,0,2024-02-05 13:29:59
"9399","km^3","Reference","Mexico","groundwater grade2",2015,0,2024-02-05 13:29:59
"9400","km^3","Reference","Mexico","groundwater grade2",2020,0.0516682,2024-02-05 13:29:59
"9401","km^3","Reference","Mexico","groundwater grade2",2025,0.0828285,2024-02-05 13:29:59
"9402","km^3","Reference","Mexico","groundwater grade2",2030,0.00667928,2024-02-05 13:29:59
"9403","km^3","Reference","Mexico","groundwater grade2",2035,0,2024-02-05 13:29:59
"9404","km^3","Reference","Mexico","groundwater grade2",2040,0,2024-02-05 13:29:59
"9405","km^3","Reference","Mexico","groundwater grade2",2045,0,2024-02-05 13:29:59
"9406","km^3","Reference","Mexico","groundwater grade2",2050,0,2024-02-05 13:29:59
"9407","km^3","Reference","Mexico","groundwater grade2",2055,0,2024-02-05 13:29:59
"9408","km^3","Reference","Mexico","groundwater grade2",2060,0,2024-02-05 13:29:59
"9409","km^3","Reference","Mexico","groundwater grade2",2065,0.00776863,2024-02-05 13:29:59
"9410","km^3","Reference","Mexico","groundwater grade2",2070,0.00659337,2024-02-05 13:29:59
"9411","km^3","Reference","Mexico","groundwater grade2",2075,0,2024-02-05 13:29:59
"9412","km^3","Reference","Mexico","groundwater grade2",2080,0,2024-02-05 13:29:59
"9413","km^3","Reference","Mexico","groundwater grade2",2085,0,2024-02-05 13:29:59
"9414","km^3","Reference","Mexico","groundwater grade2",2090,0,2024-02-05 13:29:59
"9415","km^3","Reference","Mexico","groundwater grade2",2095,0,2024-02-05 13:29:59
"9416","km^3","Reference","Mexico","groundwater grade2",2100,0,2024-02-05 13:29:59
"9417","km^3","Reference","Mexico","groundwater grade3",1975,0,2024-02-05 13:29:59
"9418","km^3","Reference","Mexico","groundwater grade3",1990,0,2024-02-05 13:29:59
"9419","km^3","Reference","Mexico","groundwater grade3",2005,0,2024-02-05 13:29:59
"9420","km^3","Reference","Mexico","groundwater grade3",2010,0,2024-02-05 13:29:59
"9421","km^3","Reference","Mexico","groundwater grade3",2015,0,2024-02-05 13:29:59
"9422","km^3","Reference","Mexico","groundwater grade3",2020,0.0560712,2024-02-05 13:29:59
"9423","km^3","Reference","Mexico","groundwater grade3",2025,0.55623022,2024-02-05 13:29:59
"9424","km^3","Reference","Mexico","groundwater grade3",2030,0.5508637,2024-02-05 13:29:59
"9425","km^3","Reference","Mexico","groundwater grade3",2035,0.45438264,2024-02-05 13:29:59
"9426","km^3","Reference","Mexico","groundwater grade3",2040,0.30173824,2024-02-05 13:29:59
"9427","km^3","Reference","Mexico","groundwater grade3",2045,0.32616681,2024-02-05 13:29:59
"9428","km^3","Reference","Mexico","groundwater grade3",2050,0.294066581,2024-02-05 13:29:59
"9429","km^3","Reference","Mexico","groundwater grade3",2055,0.2814623,2024-02-05 13:29:59
"9430","km^3","Reference","Mexico","groundwater grade3",2060,0.2648008,2024-02-05 13:29:59
"9431","km^3","Reference","Mexico","groundwater grade3",2065,0.03468471,2024-02-05 13:29:59
"9432","km^3","Reference","Mexico","groundwater grade3",2070,0,2024-02-05 13:29:59
"9433","km^3","Reference","Mexico","groundwater grade3",2075,0.0194701,2024-02-05 13:29:59
"9434","km^3","Reference","Mexico","groundwater grade3",2080,0.046293,2024-02-05 13:29:59
"9435","km^3","Reference","Mexico","groundwater grade3",2085,0.0352993,2024-02-05 13:29:59
"9436","km^3","Reference","Mexico","groundwater grade3",2090,0.0349345,2024-02-05 13:29:59
"9437","km^3","Reference","Mexico","groundwater grade3",2095,0.0300398,2024-02-05 13:29:59
"9438","km^3","Reference","Mexico","groundwater grade3",2100,0.0221882,2024-02-05 13:29:59
"9439","km^3","Reference","Mexico","groundwater grade4",1975,0,2024-02-05 13:29:59
"9440","km^3","Reference","Mexico","groundwater grade4",1990,0,2024-02-05 13:29:59
"9441","km^3","Reference","Mexico","groundwater grade4",2005,0,2024-02-05 13:29:59
"9442","km^3","Reference","Mexico","groundwater grade4",2010,0,2024-02-05 13:29:59
"9443","km^3","Reference","Mexico","groundwater grade4",2015,0,2024-02-05 13:29:59
"9444","km^3","Reference","Mexico","groundwater grade4",2020,0.0623586,2024-02-05 13:29:59
"9445","km^3","Reference","Mexico","groundwater grade4",2025,0.4290263,2024-02-05 13:29:59
"9446","km^3","Reference","Mexico","groundwater grade4",2030,1.6525903,2024-02-05 13:29:59
"9447","km^3","Reference","Mexico","groundwater grade4",2035,2.943595,2024-02-05 13:29:59
"9448","km^3","Reference","Mexico","groundwater grade4",2040,2.5730925,2024-02-05 13:29:59
"9449","km^3","Reference","Mexico","groundwater grade4",2045,2.779011,2024-02-05 13:29:59
"9450","km^3","Reference","Mexico","groundwater grade4",2050,2.9362793,2024-02-05 13:29:59
"9451","km^3","Reference","Mexico","groundwater grade4",2055,2.9037838,2024-02-05 13:29:59
"9452","km^3","Reference","Mexico","groundwater grade4",2060,2.9258125,2024-02-05 13:29:59
"9453","km^3","Reference","Mexico","groundwater grade4",2065,2.2047426,2024-02-05 13:29:59
"9454","km^3","Reference","Mexico","groundwater grade4",2070,1.6299109,2024-02-05 13:29:59
"9455","km^3","Reference","Mexico","groundwater grade4",2075,1.6964306,2024-02-05 13:29:59
"9456","km^3","Reference","Mexico","groundwater grade4",2080,1.55518347,2024-02-05 13:29:59
"9457","km^3","Reference","Mexico","groundwater grade4",2085,0.8907669,2024-02-05 13:29:59
"9458","km^3","Reference","Mexico","groundwater grade4",2090,0.8862062,2024-02-05 13:29:59
"9459","km^3","Reference","Mexico","groundwater grade4",2095,0.8156027,2024-02-05 13:29:59
"9460","km^3","Reference","Mexico","groundwater grade4",2100,0.763744,2024-02-05 13:29:59
"9461","km^3","Reference","Mexico","groundwater grade5",1975,0,2024-02-05 13:29:59
"9462","km^3","Reference","Mexico","groundwater grade5",1990,0,2024-02-05 13:29:59
"9463","km^3","Reference","Mexico","groundwater grade5",2005,0,2024-02-05 13:29:59
"9464","km^3","Reference","Mexico","groundwater grade5",2010,0,2024-02-05 13:29:59
"9465","km^3","Reference","Mexico","groundwater grade5",2015,0,2024-02-05 13:29:59
"9466","km^3","Reference","Mexico","groundwater grade5",2020,0.116949,2024-02-05 13:29:59
"9467","km^3","Reference","Mexico","groundwater grade5",2025,0.152658,2024-02-05 13:29:59
"9468","km^3","Reference","Mexico","groundwater grade5",2030,0.9943877,2024-02-05 13:29:59
"9469","km^3","Reference","Mexico","groundwater grade5",2035,1.86249381,2024-02-05 13:29:59
"9470","km^3","Reference","Mexico","groundwater grade5",2040,4.57817809,2024-02-05 13:29:59
"9471","km^3","Reference","Mexico","groundwater grade5",2045,5.7077811,2024-02-05 13:29:59
"9472","km^3","Reference","Mexico","groundwater grade5",2050,6.0471531,2024-02-05 13:29:59
"9473","km^3","Reference","Mexico","groundwater grade5",2055,6.1629454,2024-02-05 13:29:59
"9474","km^3","Reference","Mexico","groundwater grade5",2060,6.3279702,2024-02-05 13:29:59
"9475","km^3","Reference","Mexico","groundwater grade5",2065,6.7638416,2024-02-05 13:29:59
"9476","km^3","Reference","Mexico","groundwater grade5",2070,6.8836899,2024-02-05 13:29:59
"9477","km^3","Reference","Mexico","groundwater grade5",2075,6.9341686,2024-02-05 13:29:59
"9478","km^3","Reference","Mexico","groundwater grade5",2080,5.7702681,2024-02-05 13:29:59
"9479","km^3","Reference","Mexico","groundwater grade5",2085,3.8316903,2024-02-05 13:29:59
"9480","km^3","Reference","Mexico","groundwater grade5",2090,2.8325925,2024-02-05 13:29:59
"9481","km^3","Reference","Mexico","groundwater grade5",2095,2.7132689,2024-02-05 13:29:59
"9482","km^3","Reference","Mexico","groundwater grade5",2100,2.5708132,2024-02-05 13:29:59
"9483","km^3","Reference","Mexico","groundwater grade6",1975,0,2024-02-05 13:29:59
"9484","km^3","Reference","Mexico","groundwater grade6",1990,0,2024-02-05 13:29:59
"9485","km^3","Reference","Mexico","groundwater grade6",2005,0,2024-02-05 13:29:59
"9486","km^3","Reference","Mexico","groundwater grade6",2010,0,2024-02-05 13:29:59
"9487","km^3","Reference","Mexico","groundwater grade6",2015,0,2024-02-05 13:29:59
"9488","km^3","Reference","Mexico","groundwater grade6",2020,0,2024-02-05 13:29:59
"9489","km^3","Reference","Mexico","groundwater grade6",2025,0.183098,2024-02-05 13:29:59
"9490","km^3","Reference","Mexico","groundwater grade6",2030,0.2055996,2024-02-05 13:29:59
"9491","km^3","Reference","Mexico","groundwater grade6",2035,0.8132088,2024-02-05 13:29:59
"9492","km^3","Reference","Mexico","groundwater grade6",2040,1.7659095,2024-02-05 13:29:59
"9493","km^3","Reference","Mexico","groundwater grade6",2045,3.2241019,2024-02-05 13:29:59
"9494","km^3","Reference","Mexico","groundwater grade6",2050,4.7951927,2024-02-05 13:29:59
"9495","km^3","Reference","Mexico","groundwater grade6",2055,5.6450331,2024-02-05 13:29:59
"9496","km^3","Reference","Mexico","groundwater grade6",2060,5.8925448,2024-02-05 13:29:59
"9497","km^3","Reference","Mexico","groundwater grade6",2065,6.2917547,2024-02-05 13:29:59
"9498","km^3","Reference","Mexico","groundwater grade6",2070,6.3922422,2024-02-05 13:29:59
"9499","km^3","Reference","Mexico","groundwater grade6",2075,6.3921109,2024-02-05 13:29:59
"9500","km^3","Reference","Mexico","groundwater grade6",2080,6.6009075,2024-02-05 13:29:59
"9501","km^3","Reference","Mexico","groundwater grade6",2085,6.8606516,2024-02-05 13:29:59
"9502","km^3","Reference","Mexico","groundwater grade6",2090,5.23487,2024-02-05 13:29:59
"9503","km^3","Reference","Mexico","groundwater grade6",2095,4.812129,2024-02-05 13:29:59
"9504","km^3","Reference","Mexico","groundwater grade6",2100,3.0521121,2024-02-05 13:29:59
"9505","km^3","Reference","Mexico","groundwater grade7",1975,0,2024-02-05 13:29:59
"9506","km^3","Reference","Mexico","groundwater grade7",1990,0,2024-02-05 13:29:59
"9507","km^3","Reference","Mexico","groundwater grade7",2005,0,2024-02-05 13:29:59
"9508","km^3","Reference","Mexico","groundwater grade7",2010,0,2024-02-05 13:29:59
"9509","km^3","Reference","Mexico","groundwater grade7",2015,0,2024-02-05 13:29:59
"9510","km^3","Reference","Mexico","groundwater grade7",2020,0,2024-02-05 13:29:59
"9511","km^3","Reference","Mexico","groundwater grade7",2025,0.0297611,2024-02-05 13:29:59
"9512","km^3","Reference","Mexico","groundwater grade7",2030,0.3182102,2024-02-05 13:29:59
"9513","km^3","Reference","Mexico","groundwater grade7",2035,0.9520947,2024-02-05 13:29:59
"9514","km^3","Reference","Mexico","groundwater grade7",2040,1.1393458,2024-02-05 13:29:59
"9515","km^3","Reference","Mexico","groundwater grade7",2045,1.9486746,2024-02-05 13:29:59
"9516","km^3","Reference","Mexico","groundwater grade7",2050,2.2644606,2024-02-05 13:29:59
"9517","km^3","Reference","Mexico","groundwater grade7",2055,2.916246,2024-02-05 13:29:59
"9518","km^3","Reference","Mexico","groundwater grade7",2060,3.3759924,2024-02-05 13:29:59
"9519","km^3","Reference","Mexico","groundwater grade7",2065,3.5323422,2024-02-05 13:29:59
"9520","km^3","Reference","Mexico","groundwater grade7",2070,3.670397,2024-02-05 13:29:59
"9521","km^3","Reference","Mexico","groundwater grade7",2075,3.693832,2024-02-05 13:29:59
"9522","km^3","Reference","Mexico","groundwater grade7",2080,3.819942,2024-02-05 13:29:59
"9523","km^3","Reference","Mexico","groundwater grade7",2085,3.97499,2024-02-05 13:29:59
"9524","km^3","Reference","Mexico","groundwater grade7",2090,3.911359,2024-02-05 13:29:59
"9525","km^3","Reference","Mexico","groundwater grade7",2095,2.307198,2024-02-05 13:29:59
"9526","km^3","Reference","Mexico","groundwater grade7",2100,2.501185,2024-02-05 13:29:59
"9527","km^3","Reference","Mexico","groundwater grade8",1975,0,2024-02-05 13:29:59
"9528","km^3","Reference","Mexico","groundwater grade8",1990,0,2024-02-05 13:29:59
"9529","km^3","Reference","Mexico","groundwater grade8",2005,0,2024-02-05 13:29:59
"9530","km^3","Reference","Mexico","groundwater grade8",2010,0,2024-02-05 13:29:59
"9531","km^3","Reference","Mexico","groundwater grade8",2015,0,2024-02-05 13:29:59
"9532","km^3","Reference","Mexico","groundwater grade8",2020,0,2024-02-05 13:29:59
"9533","km^3","Reference","Mexico","groundwater grade8",2025,0,2024-02-05 13:29:59
"9534","km^3","Reference","Mexico","groundwater grade8",2030,0.162897,2024-02-05 13:29:59
"9535","km^3","Reference","Mexico","groundwater grade8",2035,0.617145,2024-02-05 13:29:59
"9536","km^3","Reference","Mexico","groundwater grade8",2040,1.1796546,2024-02-05 13:29:59
"9537","km^3","Reference","Mexico","groundwater grade8",2045,1.290168,2024-02-05 13:29:59
"9538","km^3","Reference","Mexico","groundwater grade8",2050,1.471515,2024-02-05 13:29:59
"9539","km^3","Reference","Mexico","groundwater grade8",2055,2.324225,2024-02-05 13:29:59
"9540","km^3","Reference","Mexico","groundwater grade8",2060,2.4334796,2024-02-05 13:29:59
"9541","km^3","Reference","Mexico","groundwater grade8",2065,2.43121,2024-02-05 13:29:59
"9542","km^3","Reference","Mexico","groundwater grade8",2070,2.6552443,2024-02-05 13:29:59
"9543","km^3","Reference","Mexico","groundwater grade8",2075,2.731842,2024-02-05 13:29:59
"9544","km^3","Reference","Mexico","groundwater grade8",2080,2.854189,2024-02-05 13:29:59
"9545","km^3","Reference","Mexico","groundwater grade8",2085,3.153701,2024-02-05 13:29:59
"9546","km^3","Reference","Mexico","groundwater grade8",2090,3.409107,2024-02-05 13:29:59
