"","Units","scenario","region","year","value","rundate"
"392","thous","Reference","India",2080,2382350,2024-02-05 14:02:39
"393","thous","Reference","India",2085,2439500,2024-02-05 14:02:39
"394","thous","Reference","India",2090,2494230,2024-02-05 14:02:39
"395","thous","Reference","India",2095,2546980,2024-02-05 14:02:39
"396","thous","Reference","India",2100,2597420,2024-02-05 14:02:39
"397","thous","Reference","Indonesia",1975,130681,2024-02-05 14:02:39
"398","thous","Reference","Indonesia",1990,181413,2024-02-05 14:02:39
"399","thous","Reference","Indonesia",2005,226289,2024-02-05 14:02:39
"400","thous","Reference","Indonesia",2010,241834,2024-02-05 14:02:39
"401","thous","Reference","Indonesia",2015,258383,2024-02-05 14:02:39
"402","thous","Reference","Indonesia",2020,270617,2024-02-05 14:02:39
"403","thous","Reference","Indonesia",2025,281893,2024-02-05 14:02:39
"404","thous","Reference","Indonesia",2030,291991,2024-02-05 14:02:39
"405","thous","Reference","Indonesia",2035,300171,2024-02-05 14:02:39
"406","thous","Reference","Indonesia",2040,306525,2024-02-05 14:02:39
"407","thous","Reference","Indonesia",2045,311224,2024-02-05 14:02:39
"408","thous","Reference","Indonesia",2050,314351,2024-02-05 14:02:39
"409","thous","Reference","Indonesia",2055,315841,2024-02-05 14:02:39
"410","thous","Reference","Indonesia",2060,315935,2024-02-05 14:02:39
"411","thous","Reference","Indonesia",2065,314925,2024-02-05 14:02:39
"412","thous","Reference","Indonesia",2070,313194,2024-02-05 14:02:39
"413","thous","Reference","Indonesia",2075,310995,2024-02-05 14:02:39
"414","thous","Reference","Indonesia",2080,308594,2024-02-05 14:02:39
"415","thous","Reference","Indonesia",2085,306085,2024-02-05 14:02:39
"416","thous","Reference","Indonesia",2090,303565,2024-02-05 14:02:39
"417","thous","Reference","Indonesia",2095,301090,2024-02-05 14:02:39
"418","thous","Reference","Indonesia",2100,298695,2024-02-05 14:02:39
"419","thous","Reference","Japan",1975,112413,2024-02-05 14:02:39
"420","thous","Reference","Japan",1990,124505,2024-02-05 14:02:39
"421","thous","Reference","Japan",2005,128326,2024-02-05 14:02:39
"422","thous","Reference","Japan",2010,128542,2024-02-05 14:02:39
"423","thous","Reference","Japan",2015,127985,2024-02-05 14:02:39
"424","thous","Reference","Japan",2020,125595,2024-02-05 14:02:39
"425","thous","Reference","Japan",2025,122057,2024-02-05 14:02:39
"426","thous","Reference","Japan",2030,117709,2024-02-05 14:02:39
"427","thous","Reference","Japan",2035,112938,2024-02-05 14:02:39
"428","thous","Reference","Japan",2040,107892,2024-02-05 14:02:39
"429","thous","Reference","Japan",2045,102681,2024-02-05 14:02:39
"430","thous","Reference","Japan",2050,97350,2024-02-05 14:02:39
"431","thous","Reference","Japan",2055,91977,2024-02-05 14:02:39
"432","thous","Reference","Japan",2060,86452,2024-02-05 14:02:39
"433","thous","Reference","Japan",2065,80807,2024-02-05 14:02:39
"434","thous","Reference","Japan",2070,75217,2024-02-05 14:02:39
"435","thous","Reference","Japan",2075,69834,2024-02-05 14:02:39
"436","thous","Reference","Japan",2080,64793,2024-02-05 14:02:39
"437","thous","Reference","Japan",2085,60050,2024-02-05 14:02:39
"438","thous","Reference","Japan",2090,55571,2024-02-05 14:02:39
"439","thous","Reference","Japan",2095,51303,2024-02-05 14:02:39
"440","thous","Reference","Japan",2100,47228,2024-02-05 14:02:39
"441","thous","Reference","Mexico",1975,59608,2024-02-05 14:02:39
"442","thous","Reference","Mexico",1990,83943,2024-02-05 14:02:39
"443","thous","Reference","Mexico",2005,106005,2024-02-05 14:02:39
"444","thous","Reference","Mexico",2010,114093,2024-02-05 14:02:39
"445","thous","Reference","Mexico",2015,121858,2024-02-05 14:02:39
"446","thous","Reference","Mexico",2020,129934,2024-02-05 14:02:39
"447","thous","Reference","Mexico",2025,138387,2024-02-05 14:02:39
"448","thous","Reference","Mexico",2030,146800,2024-02-05 14:02:39
"449","thous","Reference","Mexico",2035,154716,2024-02-05 14:02:39
"450","thous","Reference","Mexico",2040,162275,2024-02-05 14:02:39
"451","thous","Reference","Mexico",2045,169605,2024-02-05 14:02:39
"452","thous","Reference","Mexico",2050,176700,2024-02-05 14:02:39
"453","thous","Reference","Mexico",2055,183411,2024-02-05 14:02:39
"454","thous","Reference","Mexico",2060,189744,2024-02-05 14:02:39
"455","thous","Reference","Mexico",2065,195964,2024-02-05 14:02:39
"456","thous","Reference","Mexico",2070,202185,2024-02-05 14:02:39
"457","thous","Reference","Mexico",2075,208425,2024-02-05 14:02:39
"458","thous","Reference","Mexico",2080,214626,2024-02-05 14:02:39
"459","thous","Reference","Mexico",2085,220785,2024-02-05 14:02:39
"460","thous","Reference","Mexico",2090,226967,2024-02-05 14:02:39
"461","thous","Reference","Mexico",2095,233277,2024-02-05 14:02:39
"462","thous","Reference","Mexico",2100,239743,2024-02-05 14:02:39
"463","thous","Reference","Middle East",1975,78298,2024-02-05 14:02:39
"464","thous","Reference","Middle East",1990,133782,2024-02-05 14:02:39
"465","thous","Reference","Middle East",2005,190643,2024-02-05 14:02:39
"466","thous","Reference","Middle East",2010,216724,2024-02-05 14:02:39
"467","thous","Reference","Middle East",2015,240169,2024-02-05 14:02:39
"468","thous","Reference","Middle East",2020,265616,2024-02-05 14:02:39
"469","thous","Reference","Middle East",2025,291329,2024-02-05 14:02:39
"470","thous","Reference","Middle East",2030,317366,2024-02-05 14:02:39
"471","thous","Reference","Middle East",2035,343154,2024-02-05 14:02:39
"472","thous","Reference","Middle East",2040,369149,2024-02-05 14:02:39
"473","thous","Reference","Middle East",2045,395391,2024-02-05 14:02:39
"474","thous","Reference","Middle East",2050,421591,2024-02-05 14:02:39
"475","thous","Reference","Middle East",2055,446991,2024-02-05 14:02:39
"476","thous","Reference","Middle East",2060,471432,2024-02-05 14:02:39
"477","thous","Reference","Middle East",2065,494945,2024-02-05 14:02:39
"478","thous","Reference","Middle East",2070,518102,2024-02-05 14:02:39
"479","thous","Reference","Middle East",2075,541300,2024-02-05 14:02:39
"480","thous","Reference","Middle East",2080,564740,2024-02-05 14:02:39
"481","thous","Reference","Middle East",2085,588417,2024-02-05 14:02:39
"482","thous","Reference","Middle East",2090,612076,2024-02-05 14:02:39
"483","thous","Reference","Middle East",2095,635465,2024-02-05 14:02:39
"484","thous","Reference","Middle East",2100,658519,2024-02-05 14:02:39
"485","thous","Reference","Pakistan",1975,66817,2024-02-05 14:02:39
"486","thous","Reference","Pakistan",1990,107648,2024-02-05 14:02:39
"487","thous","Reference","Pakistan",2005,160304,2024-02-05 14:02:39
"488","thous","Reference","Pakistan",2010,179425,2024-02-05 14:02:39
"489","thous","Reference","Pakistan",2015,199427,2024-02-05 14:02:39
"490","thous","Reference","Pakistan",2020,221081,2024-02-05 14:02:39
"491","thous","Reference","Pakistan",2025,244026,2024-02-05 14:02:39
"492","thous","Reference","Pakistan",2030,267179,2024-02-05 14:02:39
"493","thous","Reference","Pakistan",2035,289759,2024-02-05 14:02:39
"494","thous","Reference","Pakistan",2040,312744,2024-02-05 14:02:39
"495","thous","Reference","Pakistan",2045,336762,2024-02-05 14:02:39
"496","thous","Reference","Pakistan",2050,361441,2024-02-05 14:02:39
"497","thous","Reference","Pakistan",2055,385493,2024-02-05 14:02:39
"498","thous","Reference","Pakistan",2060,408113,2024-02-05 14:02:39
"499","thous","Reference","Pakistan",2065,429640,2024-02-05 14:02:39
"500","thous","Reference","Pakistan",2070,450781,2024-02-05 14:02:39
"501","thous","Reference","Pakistan",2075,471949,2024-02-05 14:02:39
"502","thous","Reference","Pakistan",2080,493220,2024-02-05 14:02:39
"503","thous","Reference","Pakistan",2085,514306,2024-02-05 14:02:39
"504","thous","Reference","Pakistan",2090,534753,2024-02-05 14:02:39
"505","thous","Reference","Pakistan",2095,554536,2024-02-05 14:02:39
"506","thous","Reference","Pakistan",2100,573773,2024-02-05 14:02:39
"507","thous","Reference","Russia",1975,133805,2024-02-05 14:02:39
"508","thous","Reference","Russia",1990,147532,2024-02-05 14:02:39
"509","thous","Reference","Russia",2005,143672,2024-02-05 14:02:39
"510","thous","Reference","Russia",2010,143479,2024-02-05 14:02:39
"511","thous","Reference","Russia",2015,144985,2024-02-05 14:02:39
"512","thous","Reference","Russia",2020,144130,2024-02-05 14:02:39
"513","thous","Reference","Russia",2025,142481,2024-02-05 14:02:39
"514","thous","Reference","Russia",2030,140560,2024-02-05 14:02:39
"515","thous","Reference","Russia",2035,138736,2024-02-05 14:02:39
"516","thous","Reference","Russia",2040,137497,2024-02-05 14:02:39
"517","thous","Reference","Russia",2045,136827,2024-02-05 14:02:39
"518","thous","Reference","Russia",2050,136539,2024-02-05 14:02:39
"519","thous","Reference","Russia",2055,136543,2024-02-05 14:02:39
"520","thous","Reference","Russia",2060,136858,2024-02-05 14:02:39
"521","thous","Reference","Russia",2065,137479,2024-02-05 14:02:39
"522","thous","Reference","Russia",2070,138610,2024-02-05 14:02:39
"523","thous","Reference","Russia",2075,140288,2024-02-05 14:02:39
"524","thous","Reference","Russia",2080,142337,2024-02-05 14:02:39
"525","thous","Reference","Russia",2085,144585,2024-02-05 14:02:39
"526","thous","Reference","Russia",2090,146917,2024-02-05 14:02:39
"527","thous","Reference","Russia",2095,149248,2024-02-05 14:02:39
"528","thous","Reference","Russia",2100,151500,2024-02-05 14:02:39
"529","thous","Reference","South Africa",1975,25195,2024-02-05 14:02:39
"530","thous","Reference","South Africa",1990,36801,2024-02-05 14:02:39
"531","thous","Reference","South Africa",2005,47881,2024-02-05 14:02:39
"532","thous","Reference","South Africa",2010,51217,2024-02-05 14:02:39
"533","thous","Reference","South Africa",2015,55386,2024-02-05 14:02:39
"534","thous","Reference","South Africa",2020,57253,2024-02-05 14:02:39
"535","thous","Reference","South Africa",2025,58902,2024-02-05 14:02:39
"536","thous","Reference","South Africa",2030,60431,2024-02-05 14:02:39
"537","thous","Reference","South Africa",2035,61768,2024-02-05 14:02:39
"538","thous","Reference","South Africa",2040,62992,2024-02-05 14:02:39
"539","thous","Reference","South Africa",2045,64141,2024-02-05 14:02:39
"540","thous","Reference","South Africa",2050,65327,2024-02-05 14:02:39
"541","thous","Reference","South Africa",2055,66436,2024-02-05 14:02:39
"542","thous","Reference","South Africa",2060,67455,2024-02-05 14:02:39
"543","thous","Reference","South Africa",2065,68470,2024-02-05 14:02:39
"544","thous","Reference","South Africa",2070,69468,2024-02-05 14:02:39
"545","thous","Reference","South Africa",2075,70435,2024-02-05 14:02:39
"546","thous","Reference","South Africa",2080,71405,2024-02-05 14:02:39
"547","thous","Reference","South Africa",2085,72440,2024-02-05 14:02:39
"548","thous","Reference","South Africa",2090,73444,2024-02-05 14:02:39
"549","thous","Reference","South Africa",2095,74445,2024-02-05 14:02:39
"550","thous","Reference","South Africa",2100,75455,2024-02-05 14:02:39
"551","thous","Reference","South America_Northern",1975,14351,2024-02-05 14:02:39
"552","thous","Reference","South America_Northern",1990,20897,2024-02-05 14:02:39
"553","thous","Reference","South America_Northern",2005,27881,2024-02-05 14:02:39
"554","thous","Reference","South America_Northern",2010,29952,2024-02-05 14:02:39
"555","thous","Reference","South America_Northern",2015,31669,2024-02-05 14:02:39
"556","thous","Reference","South America_Northern",2020,34140,2024-02-05 14:02:39
"557","thous","Reference","South America_Northern",2025,36591,2024-02-05 14:02:39
"558","thous","Reference","South America_Northern",2030,38989,2024-02-05 14:02:39
"559","thous","Reference","South America_Northern",2035,41229,2024-02-05 14:02:39
"560","thous","Reference","South America_Northern",2040,43350,2024-02-05 14:02:39
"561","thous","Reference","South America_Northern",2045,45385,2024-02-05 14:02:39
"562","thous","Reference","South America_Northern",2050,47341,2024-02-05 14:02:39
"563","thous","Reference","South America_Northern",2055,49170,2024-02-05 14:02:39
"564","thous","Reference","South America_Northern",2060,50865,2024-02-05 14:02:39
"565","thous","Reference","South America_Northern",2065,52427,2024-02-05 14:02:39
"566","thous","Reference","South America_Northern",2070,53875,2024-02-05 14:02:39
"567","thous","Reference","South America_Northern",2075,55235,2024-02-05 14:02:39
"568","thous","Reference","South America_Northern",2080,56543,2024-02-05 14:02:39
"569","thous","Reference","South America_Northern",2085,57826,2024-02-05 14:02:39
"570","thous","Reference","South America_Northern",2090,59094,2024-02-05 14:02:39
"571","thous","Reference","South America_Northern",2095,60352,2024-02-05 14:02:39
"572","thous","Reference","South America_Northern",2100,61598,2024-02-05 14:02:39
"573","thous","Reference","South America_Southern",1975,43634,2024-02-05 14:02:39
"574","thous","Reference","South America_Southern",1990,59775,2024-02-05 14:02:39
"575","thous","Reference","South America_Southern",2005,76253,2024-02-05 14:02:39
"576","thous","Reference","South America_Southern",2010,80757,2024-02-05 14:02:39
"577","thous","Reference","South America_Southern",2015,85623,2024-02-05 14:02:39
"578","thous","Reference","South America_Southern",2020,91078,2024-02-05 14:02:39
"579","thous","Reference","South America_Southern",2025,96742,2024-02-05 14:02:39
"580","thous","Reference","South America_Southern",2030,102316,2024-02-05 14:02:39
"581","thous","Reference","South America_Southern",2035,107509,2024-02-05 14:02:39
"582","thous","Reference","South America_Southern",2040,112392,2024-02-05 14:02:39
"583","thous","Reference","South America_Southern",2045,117042,2024-02-05 14:02:39
"584","thous","Reference","South America_Southern",2050,121504,2024-02-05 14:02:39
"585","thous","Reference","South America_Southern",2055,125681,2024-02-05 14:02:39
"586","thous","Reference","South America_Southern",2060,129574,2024-02-05 14:02:39
"587","thous","Reference","South America_Southern",2065,133321,2024-02-05 14:02:39
"588","thous","Reference","South America_Southern",2070,136957,2024-02-05 14:02:39
"589","thous","Reference","South America_Southern",2075,140520,2024-02-05 14:02:39
"590","thous","Reference","South America_Southern",2080,144064,2024-02-05 14:02:39
"591","thous","Reference","South America_Southern",2085,147609,2024-02-05 14:02:39
"592","thous","Reference","South America_Southern",2090,151211,2024-02-05 14:02:39
"593","thous","Reference","South America_Southern",2095,154875,2024-02-05 14:02:39
"594","thous","Reference","South America_Southern",2100,158620,2024-02-05 14:02:39
"595","thous","Reference","South Asia",1975,110416,2024-02-05 14:02:39
"596","thous","Reference","South Asia",1990,152569,2024-02-05 14:02:39
"597","thous","Reference","South Asia",2005,210948,2024-02-05 14:02:39
"598","thous","Reference","South Asia",2010,225087,2024-02-05 14:02:39
"599","thous","Reference","South Asia",2015,239776,2024-02-05 14:02:39
"600","thous","Reference","South Asia",2020,259807,2024-02-05 14:02:39
"601","thous","Reference","South Asia",2025,281133,2024-02-05 14:02:39
"602","thous","Reference","South Asia",2030,302666,2024-02-05 14:02:39
"603","thous","Reference","South Asia",2035,323357,2024-02-05 14:02:39
"604","thous","Reference","South Asia",2040,343572,2024-02-05 14:02:39
"605","thous","Reference","South Asia",2045,363652,2024-02-05 14:02:39
"606","thous","Reference","South Asia",2050,383409,2024-02-05 14:02:39
"607","thous","Reference","South Asia",2055,402169,2024-02-05 14:02:39
"608","thous","Reference","South Asia",2060,419628,2024-02-05 14:02:39
"609","thous","Reference","South Asia",2065,436099,2024-02-05 14:02:39
"610","thous","Reference","South Asia",2070,452089,2024-02-05 14:02:39
"611","thous","Reference","South Asia",2075,467786,2024-02-05 14:02:39
"612","thous","Reference","South Asia",2080,483269,2024-02-05 14:02:39
"613","thous","Reference","South Asia",2085,498647,2024-02-05 14:02:39
"614","thous","Reference","South Asia",2090,513881,2024-02-05 14:02:39
"615","thous","Reference","South Asia",2095,528991,2024-02-05 14:02:39
"616","thous","Reference","South Asia",2100,543813,2024-02-05 14:02:39
"617","thous","Reference","South Korea",1975,35379,2024-02-05 14:02:39
"618","thous","Reference","South Korea",1990,42918,2024-02-05 14:02:39
"619","thous","Reference","South Korea",2005,48701,2024-02-05 14:02:39
"620","thous","Reference","South Korea",2010,49546,2024-02-05 14:02:39
"621","thous","Reference","South Korea",2015,50823,2024-02-05 14:02:39
"622","thous","Reference","South Korea",2020,50994,2024-02-05 14:02:39
"623","thous","Reference","South Korea",2025,50745,2024-02-05 14:02:39
"624","thous","Reference","South Korea",2030,50055,2024-02-05 14:02:39
"625","thous","Reference","South Korea",2035,48939,2024-02-05 14:02:39
"626","thous","Reference","South Korea",2040,47357,2024-02-05 14:02:39
"627","thous","Reference","South Korea",2045,45324,2024-02-05 14:02:39
"628","thous","Reference","South Korea",2050,42913,2024-02-05 14:02:39
"629","thous","Reference","South Korea",2055,40280,2024-02-05 14:02:39
"630","thous","Reference","South Korea",2060,37566,2024-02-05 14:02:39
"631","thous","Reference","South Korea",2065,34867,2024-02-05 14:02:39
"632","thous","Reference","South Korea",2070,32239,2024-02-05 14:02:39
"633","thous","Reference","South Korea",2075,29717,2024-02-05 14:02:39
"634","thous","Reference","South Korea",2080,27318,2024-02-05 14:02:39
"635","thous","Reference","South Korea",2085,25046,2024-02-05 14:02:39
"636","thous","Reference","South Korea",2090,22924,2024-02-05 14:02:39
"637","thous","Reference","South Korea",2095,20985,2024-02-05 14:02:39
"638","thous","Reference","South Korea",2100,19240,2024-02-05 14:02:39
"639","thous","Reference","Southeast Asia",1975,209955,2024-02-05 14:02:39
"640","thous","Reference","Southeast Asia",1990,290435,2024-02-05 14:02:39
"641","thous","Reference","Southeast Asia",2005,368399,2024-02-05 14:02:39
"642","thous","Reference","Southeast Asia",2010,390297,2024-02-05 14:02:39
"643","thous","Reference","Southeast Asia",2015,412741,2024-02-05 14:02:39
"644","thous","Reference","Southeast Asia",2020,436871,2024-02-05 14:02:39
"645","thous","Reference","Southeast Asia",2025,460659,2024-02-05 14:02:39
"646","thous","Reference","Southeast Asia",2030,483076,2024-02-05 14:02:39
"647","thous","Reference","Southeast Asia",2035,502622,2024-02-05 14:02:39
"648","thous","Reference","Southeast Asia",2040,520011,2024-02-05 14:02:39
"649","thous","Reference","Southeast Asia",2045,535874,2024-02-05 14:02:39
"650","thous","Reference","Southeast Asia",2050,550914,2024-02-05 14:02:39
"651","thous","Reference","Southeast Asia",2055,564765,2024-02-05 14:02:39
"652","thous","Reference","Southeast Asia",2060,577516,2024-02-05 14:02:39
"653","thous","Reference","Southeast Asia",2065,589076,2024-02-05 14:02:39
"654","thous","Reference","Southeast Asia",2070,600020,2024-02-05 14:02:39
"655","thous","Reference","Southeast Asia",2075,610705,2024-02-05 14:02:39
"656","thous","Reference","Southeast Asia",2080,621495,2024-02-05 14:02:39
"657","thous","Reference","Southeast Asia",2085,632627,2024-02-05 14:02:39
"658","thous","Reference","Southeast Asia",2090,644000,2024-02-05 14:02:39
"659","thous","Reference","Southeast Asia",2095,655550,2024-02-05 14:02:39
"660","thous","Reference","Southeast Asia",2100,667110,2024-02-05 14:02:39
"661","thous","Reference","Taiwan",1975,16465,2024-02-05 14:02:39
"662","thous","Reference","Taiwan",1990,20479,2024-02-05 14:02:39
"663","thous","Reference","Taiwan",2005,22706,2024-02-05 14:02:39
"664","thous","Reference","Taiwan",2010,23188,2024-02-05 14:02:39
"665","thous","Reference","Taiwan",2015,23557,2024-02-05 14:02:39
"666","thous","Reference","Taiwan",2020,23557,2024-02-05 14:02:39
"667","thous","Reference","Taiwan",2025,23557,2024-02-05 14:02:39
"668","thous","Reference","Taiwan",2030,23557,2024-02-05 14:02:39
"669","thous","Reference","Taiwan",2035,23557,2024-02-05 14:02:39
"670","thous","Reference","Taiwan",2040,23557,2024-02-05 14:02:39
"671","thous","Reference","Taiwan",2045,23557,2024-02-05 14:02:39
"672","thous","Reference","Taiwan",2050,23557,2024-02-05 14:02:39
"673","thous","Reference","Taiwan",2055,23557,2024-02-05 14:02:39
"674","thous","Reference","Taiwan",2060,23557,2024-02-05 14:02:39
"675","thous","Reference","Taiwan",2065,23557,2024-02-05 14:02:39
"676","thous","Reference","Taiwan",2070,23557,2024-02-05 14:02:39
"677","thous","Reference","Taiwan",2075,23557,2024-02-05 14:02:39
"678","thous","Reference","Taiwan",2080,23557,2024-02-05 14:02:39
"679","thous","Reference","Taiwan",2085,23557,2024-02-05 14:02:39
"680","thous","Reference","Taiwan",2090,23557,2024-02-05 14:02:39
"681","thous","Reference","Taiwan",2095,23557,2024-02-05 14:02:39
"682","thous","Reference","Taiwan",2100,23557,2024-02-05 14:02:39
"683","thous","Reference","USA",1975,222013,2024-02-05 14:02:39
"684","thous","Reference","USA",1990,255627,2024-02-05 14:02:39
"685","thous","Reference","USA",2005,298733,2024-02-05 14:02:39
"686","thous","Reference","USA",2010,312697,2024-02-05 14:02:39
"687","thous","Reference","USA",2015,324365,2024-02-05 14:02:39
"688","thous","Reference","USA",2020,332572,2024-02-05 14:02:39
"689","thous","Reference","USA",2025,338076,2024-02-05 14:02:39
"690","thous","Reference","USA",2030,341189,2024-02-05 14:02:39
"691","thous","Reference","USA",2035,342734,2024-02-05 14:02:39
"692","thous","Reference","USA",2040,342736,2024-02-05 14:02:39
"693","thous","Reference","USA",2045,341067,2024-02-05 14:02:39
"694","thous","Reference","USA",2050,337988,2024-02-05 14:02:39
"695","thous","Reference","USA",2055,334139,2024-02-05 14:02:39
"696","thous","Reference","USA",2060,329785,2024-02-05 14:02:39
"697","thous","Reference","USA",2065,324774,2024-02-05 14:02:39
"698","thous","Reference","USA",2070,318919,2024-02-05 14:02:39
"699","thous","Reference","USA",2075,312074,2024-02-05 14:02:39
"700","thous","Reference","USA",2080,304135,2024-02-05 14:02:39
"701","thous","Reference","USA",2085,295279,2024-02-05 14:02:39
"702","thous","Reference","USA",2090,285775,2024-02-05 14:02:39
"703","thous","Reference","USA",2095,275764,2024-02-05 14:02:39
"704","thous","Reference","USA",2100,265330,2024-02-05 14:02:39
